CD_CLIENTE,CD_UNIDADE,CD_FAZENDA,CD_TALHAO,data_plantio,cultura,desc_operac,data_colheita,cultura_colheita,delta_tempo,semana_plantio,ciclo_max,ciclo_min,ciclo_valido,geohash_macro,geohash_regional,geohash_sub_regional,geohash_local,el_nino
184,1,1,9,2020-11-05,soja,PLANTIO SOJA,2021-03-05,soja,120.0,45,150,70,True,6,6yx9,6yx9m,6yx9mw,-1
49,1,1,50,2020-11-05,soja,PLANTIO SOJA,2021-03-07,soja,122.0,45,150,70,True,6,6vff,6vffj,6vffjs,-1
184,1,1,8,2020-11-05,soja,PLANTIO SOJA,2021-04-01,soja,147.0,45,150,70,True,6,6yx9,6yx9m,6yx9mn,-1
42,1,1102,84,2020-11-05,soja,PLANTIO DE SOJA SEM ADUBO,2021-02-28,soja,115.0,45,150,70,True,6,6yx8,6yx87,6yx87v,-1
52,1,33,304,2020-11-05,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-29,soja,144.0,45,150,70,True,6,6v18,6v18n,6v18n9,-1
52,1,6,21,2020-11-05,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-10,soja,125.0,45,150,70,True,6,6v18,6v18p,6v18pw,-1
175,1,1,22,2020-11-05,soja,PLANTIO SOJA,2021-03-05,soja,120.0,45,150,70,True,6,6ym3,6ym3c,6ym3cg,-1
52,1,47,468,2020-11-05,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-11,soja,126.0,45,150,70,True,6,6v1b,6v1b0,6v1b0j,-1
52,1,47,462,2020-11-05,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-08,soja,123.0,45,150,70,True,6,6v18,6v18p,6v18ps,-1
52,1,108,4501,2020-11-05,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-08,soja,123.0,45,150,70,True,6,6v18,6v18n,6v18nu,-1
175,1,1,21,2020-11-05,soja,PLANTIO SOJA,2021-03-05,soja,120.0,45,150,70,True,6,6ym3,6ym39,6ym39c,-1
127,1,1,54,2020-11-05,soja,PLANTIO SOJA,2021-03-04,soja,119.0,45,150,70,True,6,6vq8,6vq8w,6vq8w7,-1
175,1,1,2,2020-11-05,soja,PLANTIO SOJA,2021-02-23,soja,110.0,45,150,70,True,6,6ym3,6ym3c,6ym3cg,-1
52,1,17,100,2020-11-05,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-21,soja,136.0,45,150,70,True,6,6ucz,6uczb,6uczbh,-1
27,1,1,5,2020-11-05,soja,PLANTIO DE SOJA SEM ADUBO,2021-03-25,soja,140.0,45,150,70,True,6,6vzt,6vzts,6vztsu,-1
127,1,1,27,2020-11-05,soja,PLANTIO SOJA,2021-03-07,soja,122.0,45,150,70,True,6,6vq8,6vq8y,6vq8y2,-1
52,1,79,3502,2020-11-05,soja,PLANTIO LINHA COM ADUBO SOJA,2021-02-02,soja,89.0,45,150,70,True,6,6ucz,6uczg,6uczgy,-1
52,1,79,3501,2020-11-05,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-15,soja,130.0,45,150,70,True,6,6ucz,6uczg,6uczgy,-1
52,1,79,3500,2020-11-05,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-20,soja,135.0,45,150,70,True,6,6ucz,6uczg,6uczgr,-1
49,1,1,11,2020-11-06,soja,PLANTIO SOJA,2021-03-15,soja,129.0,45,150,70,True,6,6vfd,6vfdx,6vfdx2,-1
24,1,2001,223,2020-11-06,soja,PLANTIO MECANIZADO - SOJA,2021-03-21,soja,135.0,45,150,70,True,6,6uge,6uge2,6uge2m,-1
49,1,1,12,2020-11-06,soja,PLANTIO SOJA,2021-03-13,soja,127.0,45,150,70,True,6,6vfd,6vfdx,6vfdxt,-1
24,1,2001,224,2020-11-06,soja,PLANTIO MECANIZADO - SOJA,2021-03-20,soja,134.0,45,150,70,True,6,6uge,6uge2,6uge2w,-1
52,1,16,436,2020-11-06,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-15,soja,129.0,45,150,70,True,6,6ucx,6ucxz,6ucxzw,-1
36,1,1,25,2020-11-06,soja,PLANTIO SOJA,2021-01-30,soja,85.0,45,150,70,True,6,6v85,6v85f,6v85fu,-1
52,1,4,22,2020-11-06,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-11,soja,125.0,45,150,70,True,6,6v18,6v18n,6v18nv,-1
177,1,101,3,2020-11-06,soja,PLANTIO DE SOJA,2021-03-15,soja,129.0,45,150,70,True,6,6vz0,6vz0m,6vz0m2,-1
127,1,1,28,2020-11-06,soja,PLANTIO SOJA,2021-03-09,soja,123.0,45,150,70,True,6,6vq8,6vq8t,6vq8te,-1
127,1,1,25,2020-11-06,soja,PLANTIO SOJA,2021-03-07,soja,121.0,45,150,70,True,6,6vq8,6vq8y,6vq8y0,-1
52,1,17,97,2020-11-06,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-14,soja,128.0,45,150,70,True,6,6ucx,6ucxz,6ucxzz,-1
52,1,17,93,2020-11-06,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-14,soja,128.0,45,150,70,True,6,6v18,6v18p,6v18pb,-1
52,1,17,91,2020-11-06,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-16,soja,130.0,45,150,70,True,6,6ucx,6ucxz,6ucxzz,-1
52,1,118,350,2020-11-06,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-29,soja,143.0,45,150,70,True,6,6ucx,6ucxy,6ucxyx,-1
15,1,1,2,2020-11-06,soja,PLANTIO DE SOJA,2021-03-28,soja,142.0,45,150,70,True,6,6vx7,6vx7h,6vx7hs,-1
10,101,2,23,2020-11-06,soja,PLANTIO SOJA,2021-02-21,soja,107.0,45,150,70,True,6,6trh,6trh9,6trh9p,-1
49,1,1,52,2020-11-06,soja,PLANTIO SOJA,2021-03-07,soja,121.0,45,150,70,True,6,6vff,6vffm,6vffm2,-1
15,1,1,1,2020-11-06,soja,PLANTIO DE SOJA,2021-03-27,soja,141.0,45,150,70,True,6,6vx6,6vx69,6vx69k,-1
36,1,1,24,2020-11-06,soja,PLANTIO SOJA,2021-01-30,soja,85.0,45,150,70,True,6,6v85,6v85g,6v85gt,-1
184,1,1,20,2020-11-06,soja,PLANTIO SOJA,2021-03-06,soja,120.0,45,150,70,True,6,6yx9,6yx9w,6yx9wj,-1
52,1,48,469,2020-11-06,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-10,soja,124.0,45,150,70,True,6,6v1b,6v1b0,6v1b07,-1
52,1,79,3503,2020-11-06,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-16,soja,130.0,45,150,70,True,6,6ucz,6uczg,6uczge,-1
52,1,16,437,2020-11-07,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-17,soja,130.0,45,150,70,True,6,6ucx,6ucxz,6ucxzs,-1
49,1,1,53,2020-11-07,soja,PLANTIO SOJA,2021-03-11,soja,124.0,45,150,70,True,6,6vff,6vffj,6vffj5,-1
127,1,1,26,2020-11-07,soja,PLANTIO SOJA,2021-03-09,soja,122.0,45,150,70,True,6,6vq8,6vq8w,6vq8wn,-1
52,1,79,3505,2020-11-07,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-12,soja,125.0,45,150,70,True,6,6ucz,6uczg,6uczg1,-1
52,1,79,3506,2020-11-07,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-13,soja,126.0,45,150,70,True,6,6ucz,6uczd,6uczdx,-1
52,1,82,708,2020-11-07,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-11,soja,124.0,45,150,70,True,6,6v1b,6v1b0,6v1b0s,-1
27,1,1,4,2020-11-07,soja,PLANTIO DE SOJA SEM ADUBO,2021-03-25,soja,138.0,45,150,70,True,6,6vzt,6vztv,6vztvd,-1
49,1,1,62,2020-11-07,soja,PLANTIO SOJA,2021-03-07,soja,120.0,45,150,70,True,6,6vff,6vffj,6vffjj,-1
52,1,79,3504,2020-11-07,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-15,soja,128.0,45,150,70,True,6,6ucz,6uczg,6uczg6,-1
15,1,1,2,2020-11-07,soja,PLANTIO DE SOJA,2021-03-28,soja,141.0,45,150,70,True,6,6vx7,6vx7h,6vx7hs,-1
177,42,107,3,2020-11-07,soja,PLANTIO DE SOJA,2021-03-15,soja,128.0,45,150,70,True,6,6yr5,6yr5k,6yr5kp,-1
184,1,1,21,2020-11-07,soja,PLANTIO SOJA,2021-03-05,soja,118.0,45,150,70,True,6,6yx9,6yx9t,6yx9tv,-1
15,1,1,5,2020-11-07,soja,PLANTIO DE SOJA,2021-03-31,soja,144.0,45,150,70,True,6,6vx7,6vx74,6vx745,-1
27,1,1,2,2020-11-07,soja,PLANTIO DE SOJA SEM ADUBO,2021-03-24,soja,137.0,45,150,70,True,6,6vzt,6vztt,6vztt9,-1
179,1,1,15,2020-11-07,soja,PLANTIO SOJA,2021-03-06,soja,119.0,45,150,70,True,7,7n84,7n847,7n8475,-1
27,1,1,50,2020-11-08,soja,PLANTIO DE SOJA COM ADUBO,2021-03-18,soja,130.0,45,150,70,True,6,6vzt,6vztn,6vztn7,-1
184,1,1,22,2020-11-08,soja,PLANTIO SOJA,2021-03-07,soja,119.0,45,150,70,True,6,6yx9,6yx9t,6yx9tq,-1
27,1,1,51,2020-11-08,soja,PLANTIO DE SOJA COM ADUBO,2021-03-22,soja,134.0,45,150,70,True,6,6vzw,6vzwh,6vzwhc,-1
51,1,8,16,2020-11-08,soja,PLANTIO DE SOJA,2021-03-07,soja,119.0,45,150,70,True,6,6vzk,6vzk3,6vzk31,-1
27,1,1,43,2020-11-08,soja,PLANTIO DE SOJA COM ADUBO,2021-03-27,soja,139.0,45,150,70,True,6,6vzt,6vztn,6vztnp,-1
49,1,1,6,2020-11-08,soja,PLANTIO SOJA,2021-03-06,soja,118.0,45,150,70,True,6,6vff,6vffh,6vffhr,-1
52,1,14,411,2020-11-08,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-09,soja,121.0,45,150,70,True,6,6ucx,6ucxr,6ucxr8,-1
30,1,1,20,2020-11-08,soja,PLANTIO SOJA DISCO,2021-03-03,soja,115.0,45,150,70,True,6,6yrn,6yrng,6yrngc,-1
51,1,5,11,2020-11-08,soja,PLANTIO DE SOJA,2021-03-04,soja,116.0,45,150,70,True,6,6vzh,6vzhw,6vzhwj,-1
27,1,1,48,2020-11-08,soja,PLANTIO DE SOJA COM ADUBO,2021-03-22,soja,134.0,45,150,70,True,6,6vzt,6vztn,6vztnq,-1
15,1,1,1,2020-11-08,soja,PLANTIO DE SOJA,2021-03-27,soja,139.0,45,150,70,True,6,6vx6,6vx69,6vx69k,-1
15,1,1,1,2020-11-08,soja,PLANTIO DE SOJA,2021-03-27,soja,139.0,45,150,70,True,6,6vx6,6vx69,6vx69k,-1
49,1,1,5,2020-11-08,soja,PLANTIO SOJA,2021-02-15,soja,99.0,45,150,70,True,6,6vff,6vff7,6vff7w,-1
42,1,1102,86,2020-11-08,soja,PLANTIO DE SOJA COM ADUBO,2021-04-06,soja,149.0,45,150,70,True,6,6yx8,6yx8n,6yx8nb,-1
30,1,1,17,2020-11-08,soja,PLANTIO SOJA DISCO,2021-03-30,soja,142.0,45,150,70,True,6,6yrn,6yrnu,6yrnuh,-1
175,1,1,24,2020-11-08,soja,PLANTIO SOJA,2021-03-11,soja,123.0,45,150,70,True,6,6ym3,6ym3c,6ym3cg,-1
27,1,1,49,2020-11-08,soja,PLANTIO DE SOJA COM ADUBO,2021-03-18,soja,130.0,45,150,70,True,6,6vzw,6vzw5,6vzw56,-1
15,1,1,3,2020-11-08,soja,PLANTIO DE SOJA,2021-03-27,soja,139.0,45,150,70,True,6,6vx6,6vx6v,6vx6vp,-1
15,1,1,3,2020-11-08,soja,PLANTIO DE SOJA,2021-03-27,soja,139.0,45,150,70,True,6,6vx6,6vx6v,6vx6vp,-1
27,1,1,44,2020-11-08,soja,PLANTIO DE SOJA COM ADUBO,2021-03-27,soja,139.0,45,150,70,True,6,6vzt,6vztf,6vztfw,-1
27,1,1,47,2020-11-08,soja,PLANTIO DE SOJA COM ADUBO,2021-03-22,soja,134.0,45,150,70,True,6,6vzw,6vzwh,6vzwh4,-1
127,1,1,20,2020-11-08,milho,PLANTIO MILHO,2021-03-31,milho,143.0,45,160,80,True,6,6vq8,6vq8w,6vq8wt,-1
49,1,1,76,2020-11-08,soja,PLANTIO SOJA,2021-02-25,soja,109.0,45,150,70,True,6,6vff,6vff8,6vff8k,-1
177,42,107,2,2020-11-08,soja,PLANTIO DE SOJA,2021-03-15,soja,127.0,45,150,70,True,6,6yr5,6yr5n,6yr5nq,-1
15,1,1,2,2020-11-08,soja,PLANTIO DE SOJA,2021-03-28,soja,140.0,45,150,70,True,6,6vx7,6vx7h,6vx7hs,-1
52,1,14,416,2020-11-08,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-12,soja,124.0,45,150,70,True,6,6ucx,6ucxr,6ucxre,-1
52,1,14,415,2020-11-08,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-14,soja,126.0,45,150,70,True,6,6ucx,6ucxr,6ucxru,-1
27,1,1,45,2020-11-08,soja,PLANTIO DE SOJA COM ADUBO,2021-03-26,soja,138.0,45,150,70,True,6,6vzt,6vztf,6vztfx,-1
52,1,14,414,2020-11-08,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-14,soja,126.0,45,150,70,True,6,6ucx,6ucxr,6ucxrg,-1
52,1,14,413,2020-11-08,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-11,soja,123.0,45,150,70,True,6,6ucx,6ucxr,6ucxrd,-1
49,1,1,74,2020-11-08,soja,PLANTIO SOJA,2021-02-25,soja,109.0,45,150,70,True,6,6vff,6vff8,6vff8x,-1
30,1,1,13,2020-11-08,soja,PLANTIO SOJA DISCO,2021-03-18,soja,130.0,45,150,70,True,6,6yrn,6yrnu,6yrnuw,-1
52,1,90,1307,2020-11-08,soja,PLANTIO LINHA COM ADUBO SOJA,2021-02-16,soja,100.0,45,150,70,True,6,6v18,6v18n,6v18nz,-1
49,1,1,9,2020-11-08,soja,PLANTIO SOJA,2021-03-15,soja,127.0,45,150,70,True,6,6vfd,6vfdw,6vfdwt,-1
52,1,50,472,2020-11-08,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-27,soja,139.0,45,150,70,True,6,6ucz,6ucz9,6ucz9d,-1
52,1,50,473,2020-11-08,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-27,soja,139.0,45,150,70,True,6,6ucz,6ucz9,6ucz98,-1
30,1,1,91,2020-11-08,soja,PLANTIO SOJA DISCO,2021-03-25,soja,137.0,45,150,70,True,6,6yrp,6yrph,6yrphc,-1
42,1,1102,79,2020-11-08,soja,PLANTIO DE SOJA SEM ADUBO,2021-03-18,soja,130.0,45,150,70,True,6,6yx8,6yx8u,6yx8u4,-1
52,1,50,474,2020-11-08,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-28,soja,140.0,45,150,70,True,6,6ucz,6ucz9,6ucz9f,-1
177,41,103,1,2020-11-08,soja,PLANTIO DE SOJA,2021-03-22,soja,134.0,45,150,70,True,6,6yrd,6yrd8,6yrd8x,-1
27,1,1,38,2020-11-09,soja,PLANTIO DE SOJA COM ADUBO,2021-03-28,soja,139.0,46,150,70,True,6,6vzt,6vztg,6vztg5,-1
51,1,5,2,2020-11-09,soja,PLANTIO DE SOJA,2021-04-05,,147.0,46,150,70,True,6,6vzh,6vzhe,6vzhef,-1
27,1,1,39,2020-11-09,soja,PLANTIO DE SOJA COM ADUBO,2021-03-24,soja,135.0,46,150,70,True,6,6vzt,6vztj,6vztjw,-1
184,1,1,15,2020-11-09,soja,PLANTIO SOJA,2021-03-07,soja,118.0,46,150,70,True,6,6yx9,6yx9r,6yx9rj,-1
30,1,1,18,2020-11-09,soja,PLANTIO SOJA DISCO,2021-03-04,soja,115.0,46,150,70,True,6,6yrn,6yrns,6yrns4,-1
52,1,14,410,2020-11-09,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-09,soja,120.0,46,150,70,True,6,6ucx,6ucxr,6ucxr8,-1
184,1,1,16,2020-11-09,soja,PLANTIO SOJA,2021-03-08,soja,119.0,46,150,70,True,6,6yx9,6yx9x,6yx9x1,-1
49,1,1,68,2020-11-09,soja,PLANTIO SOJA,2021-03-13,soja,124.0,46,150,70,True,6,6vff,6vffj,6vffj0,-1
52,1,4,7,2020-11-09,soja,PLANTIO LINHA COM ADUBO SOJA,2021-02-23,soja,106.0,46,150,70,True,6,6v18,6v18r,6v18rt,-1
4,1,1,16,2020-11-09,soja,PLANTIO DE SOJA COM BIOLOGICO,2021-01-27,soja,79.0,46,150,70,True,6,6tzu,6tzup,6tzupg,-1
177,42,107,4,2020-11-09,soja,PLANTIO DE SOJA,2021-03-25,soja,136.0,46,150,70,True,6,6yr5,6yr5m,6yr5mc,-1
4,1,1,118,2020-11-09,soja,PLANTIO DE SOJA SEM ADUBO,2021-02-26,soja,109.0,46,150,70,True,6,6tzu,6tzur,6tzurm,-1
49,1,1,10,2020-11-09,soja,PLANTIO SOJA,2021-03-16,soja,127.0,46,150,70,True,6,6vfd,6vfdw,6vfdwc,-1
52,1,14,418,2020-11-09,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-12,soja,123.0,46,150,70,True,6,6ucx,6ucxr,6ucxr6,-1
52,1,14,417,2020-11-09,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-12,soja,123.0,46,150,70,True,6,6ucx,6ucxr,6ucxr7,-1
52,1,14,412,2020-11-09,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-09,soja,120.0,46,150,70,True,6,6ucx,6ucxr,6ucxrc,-1
30,1,1,41,2020-11-09,soja,PLANTIO SOJA DISCO,2021-03-07,soja,118.0,46,150,70,True,6,6yrp,6yrpj,6yrpj5,-1
49,1,1,66,2020-11-09,soja,PLANTIO SOJA,2021-03-12,soja,123.0,46,150,70,True,6,6vff,6vffj,6vffj1,-1
27,1,1,41,2020-11-09,soja,PLANTIO DE SOJA COM ADUBO,2021-03-31,soja,142.0,46,150,70,True,6,6vzt,6vztm,6vztmm,-1
27,1,1,46,2020-11-09,soja,PLANTIO DE SOJA COM ADUBO,2021-03-26,soja,137.0,46,150,70,True,6,6vzw,6vzw4,6vzw4c,-1
27,1,1,22,2020-11-09,soja,PLANTIO DE SOJA SEM ADUBO,2021-04-06,soja,148.0,46,150,70,True,6,6vzt,6vzte,6vzteh,-1
27,1,1,42,2020-11-09,soja,PLANTIO DE SOJA COM ADUBO,2021-03-28,soja,139.0,46,150,70,True,6,6vzw,6vzw5,6vzw51,-1
184,1,1,17,2020-11-09,soja,PLANTIO SOJA,2021-02-20,soja,103.0,46,150,70,True,6,6yx9,6yx9w,6yx9w9,-1
15,1,1,3,2020-11-09,soja,PLANTIO DE SOJA,2021-03-27,soja,138.0,46,150,70,True,6,6vx6,6vx6v,6vx6vp,-1
51,1,5,10,2020-11-09,soja,PLANTIO DE SOJA,2021-03-04,soja,115.0,46,150,70,True,6,6vzh,6vzht,6vzhts,-1
179,1,1,18,2020-11-09,soja,PLANTIO SOJA,2021-03-09,soja,120.0,46,150,70,True,7,7n84,7n847,7n847d,-1
179,1,1,19,2020-11-09,soja,PLANTIO SOJA,2021-03-09,soja,120.0,46,150,70,True,7,7n84,7n847,7n847w,-1
179,1,1,19,2020-11-09,soja,PLANTIO SOJA,2021-03-09,soja,120.0,46,150,70,True,7,7n84,7n847,7n847w,-1
27,1,1,53,2020-11-10,soja,PLANTIO DE SOJA SEM ADUBO,2021-03-23,soja,133.0,46,150,70,True,6,6vzt,6vztn,6vztnu,-1
27,1,1,50,2020-11-10,soja,PLANTIO DE SOJA SEM ADUBO,2021-03-18,soja,128.0,46,150,70,True,6,6vzt,6vztn,6vztn7,-1
49,1,1,2,2020-11-10,soja,PLANTIO SOJA,2021-03-03,soja,113.0,46,150,70,True,6,6vff,6vffk,6vffk1,-1
27,1,1,52,2020-11-10,soja,PLANTIO DE SOJA SEM ADUBO,2021-03-23,soja,133.0,46,150,70,True,6,6vzw,6vzwj,6vzwj1,-1
127,1,1,22,2020-11-10,milho,PLANTIO MILHO,2021-04-05,milho,146.0,46,160,80,True,6,6vq8,6vq8w,6vq8wq,-1
127,1,1,21,2020-11-10,milho,PLANTIO MILHO,2021-03-31,milho,141.0,46,160,80,True,6,6vq8,6vq8w,6vq8wy,-1
27,1,1,45,2020-11-10,soja,PLANTIO DE SOJA SEM ADUBO,2021-03-26,soja,136.0,46,150,70,True,6,6vzt,6vztf,6vztfx,-1
30,1,1,14,2020-11-10,soja,PLANTIO SOJA DISCO,2021-03-02,soja,112.0,46,150,70,True,6,6yrn,6yrns,6yrnsk,-1
4,1,1,25,2020-11-10,soja,PLANTIO DE SOJA SEM BIOLOGICO,2021-02-12,soja,94.0,46,150,70,True,6,6tzu,6tzuq,6tzuq3,-1
30,1,1,15,2020-11-10,soja,PLANTIO SOJA DISCO,2021-03-13,soja,123.0,46,150,70,True,6,6yrn,6yrns,6yrnsr,-1
49,1,1,50,2020-11-10,soja,PLANTIO SOJA,2021-03-07,soja,117.0,46,150,70,True,6,6vff,6vffj,6vffjs,-1
30,1,1,16,2020-11-10,soja,PLANTIO SOJA DISCO,2021-03-29,soja,139.0,46,150,70,True,6,6yrn,6yrnu,6yrnu6,-1
52,1,56,4102,2020-11-10,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-28,soja,138.0,46,150,70,True,6,6ucz,6ucz8,6ucz8r,-1
10,1,1,2,2020-11-10,soja,PLANTIO SOJA,2021-02-02,soja,84.0,46,150,70,True,6,6tqt,6tqt8,6tqt8h,-1
49,1,1,67,2020-11-10,soja,PLANTIO SOJA,2021-03-15,soja,125.0,46,150,70,True,6,6vfc,6vfcv,6vfcvp,-1
24,1,2001,305,2020-11-10,soja,PLANTIO MECANIZADO - SOJA,2021-03-10,soja,120.0,46,150,70,True,6,6uge,6uge9,6uge91,-1
52,1,14,419,2020-11-10,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-13,soja,123.0,46,150,70,True,6,6ucx,6ucxr,6ucxr5,-1
27,1,1,54,2020-11-10,soja,PLANTIO DE SOJA SEM ADUBO,2021-03-23,soja,133.0,46,150,70,True,6,6vzt,6vztn,6vztne,-1
179,1,1,5,2020-11-10,soja,PLANTIO SOJA,2021-03-05,soja,115.0,46,150,70,True,7,7n84,7n846,7n846q,-1
179,1,1,5,2020-11-10,soja,PLANTIO SOJA,2021-03-05,soja,115.0,46,150,70,True,7,7n84,7n846,7n846q,-1
4,1,1,28,2020-11-10,soja,PLANTIO DE SOJA SEM BIOLOGICO,2021-02-22,soja,104.0,46,150,70,True,6,6tzu,6tzuq,6tzuqw,-1
27,1,1,39,2020-11-10,soja,PLANTIO DE SOJA SEM ADUBO,2021-03-24,soja,134.0,46,150,70,True,6,6vzt,6vztj,6vztjw,-1
27,1,1,34,2020-11-10,soja,PLANTIO DE SOJA SEM ADUBO,2021-03-24,soja,134.0,46,150,70,True,6,6vzt,6vztm,6vztm0,-1
27,1,1,35,2020-11-10,soja,PLANTIO DE SOJA COM ADUBO,2021-03-18,soja,128.0,46,150,70,True,6,6vzt,6vztj,6vztjp,-1
27,1,1,36,2020-11-10,soja,PLANTIO DE SOJA COM ADUBO,2021-03-18,soja,128.0,46,150,70,True,6,6vzt,6vztj,6vztjj,-1
27,1,1,36,2020-11-10,soja,PLANTIO DE SOJA SEM ADUBO,2021-03-18,soja,128.0,46,150,70,True,6,6vzt,6vztj,6vztjj,-1
27,1,1,37,2020-11-10,soja,PLANTIO DE SOJA SEM ADUBO,2021-03-25,soja,135.0,46,150,70,True,6,6vzt,6vztj,6vztjh,-1
27,1,1,35,2020-11-10,soja,PLANTIO DE SOJA SEM ADUBO,2021-03-18,soja,128.0,46,150,70,True,6,6vzt,6vztj,6vztjp,-1
27,1,1,23,2020-11-10,soja,PLANTIO DE SOJA SEM ADUBO,2021-03-22,soja,132.0,46,150,70,True,6,6vzt,6vztx,6vztxr,-1
4,1,1,118,2020-11-10,soja,PLANTIO DE SOJA COM BIOLOGICO,2021-02-26,soja,108.0,46,150,70,True,6,6tzu,6tzur,6tzurm,-1
27,1,1,26,2020-11-10,soja,PLANTIO DE SOJA SEM ADUBO,2021-04-06,soja,147.0,46,150,70,True,6,6vzt,6vztx,6vztxd,-1
27,1,1,40,2020-11-10,soja,PLANTIO DE SOJA SEM ADUBO,2021-03-22,soja,132.0,46,150,70,True,6,6vzt,6vztg,6vztgn,-1
27,1,1,24,2020-11-10,soja,PLANTIO DE SOJA SEM ADUBO,2021-04-06,soja,147.0,46,150,70,True,6,6vzt,6vztm,6vztms,-1
27,1,1,25,2020-11-10,soja,PLANTIO DE SOJA SEM ADUBO,2021-04-07,soja,148.0,46,150,70,True,6,6vzt,6vztx,6vztxv,-1
42,1,1102,80,2020-11-10,soja,PLANTIO DE SOJA SEM ADUBO,2021-03-16,soja,126.0,46,150,70,True,6,6yx8,6yx87,6yx87x,-1
49,1,1,1,2020-11-10,soja,PLANTIO SOJA,2021-03-03,soja,113.0,46,150,70,True,6,6vff,6vff5,6vff5z,-1
27,1,1,44,2020-11-10,soja,PLANTIO DE SOJA SEM ADUBO,2021-03-27,soja,137.0,46,150,70,True,6,6vzt,6vztf,6vztfw,-1
27,1,1,27,2020-11-10,soja,PLANTIO DE SOJA SEM ADUBO,2021-04-06,soja,147.0,46,150,70,True,6,6vzt,6vztr,6vztrr,-1
4,1,1,12,2020-11-11,soja,PLANTIO DE SOJA SEM BIOLOGICO,2021-02-19,soja,100.0,46,150,70,True,6,6tzu,6tzup,6tzupz,-1
49,1,1,61,2020-11-11,soja,PLANTIO SOJA,2021-02-24,soja,105.0,46,150,70,True,6,6vfc,6vfcv,6vfcvx,-1
177,41,103,2,2020-11-11,soja,PLANTIO DE SOJA,2021-03-11,soja,120.0,46,150,70,True,6,6yrd,6yrdb,6yrdb9,-1
30,1,1,10,2020-11-11,soja,PLANTIO SOJA DISCO,2021-02-15,soja,96.0,46,150,70,True,6,6yrn,6yrns,6yrnsu,-1
4,1,1,27,2020-11-11,soja,PLANTIO DE SOJA SEM BIOLOGICO,2021-02-17,soja,98.0,46,150,70,True,6,6tzu,6tzuq,6tzuq5,-1
52,1,88,1101,2020-11-11,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-12,soja,121.0,46,150,70,True,6,6ucz,6ucz3,6ucz3t,-1
52,1,88,1103,2020-11-11,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-14,soja,123.0,46,150,70,True,6,6ucz,6ucz3,6ucz3q,-1
52,1,88,1104,2020-11-11,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-12,soja,121.0,46,150,70,True,6,6ucz,6ucz3,6ucz3n,-1
15,1,1,11,2020-11-11,soja,PLANTIO DE SOJA,2021-03-12,soja,121.0,46,150,70,True,6,6vx7,6vx70,6vx706,-1
52,1,53,493,2020-11-11,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-08,soja,117.0,46,150,70,True,6,6ucx,6ucxr,6ucxrt,-1
52,1,53,494,2020-11-11,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-15,soja,124.0,46,150,70,True,6,6ucx,6ucxr,6ucxrk,-1
52,1,56,4103,2020-11-11,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-22,soja,131.0,46,150,70,True,6,6ucz,6uczb,6uczb3,-1
52,1,62,630,2020-11-11,soja,PLANTIO LINHA COM ADUBO SOJA,2021-03-19,soja,128.0,46,150,70,True,6,6ucz,6ucz6,6ucz6q,-1
