CD_CLIENTE,CD_UNIDADE,CD_FAZENDA,CD_TALHAO,CD_ZONA,CULTURA,DATA_PLANTIO,DATA_COLHEITA,DELTA_TEMPO,geohash_macro,geohash_regional,geohash_sub_regional,geohash_local,el_nino
179,1,1,26,1,soja,20201101,20210408,158,7,7n84,7n841,7n841y,-1
267,61,1,12,1,soja,20240104,20240414,101,6,6tjw,6tjw3,6tjw38,1
436,83,6,118,1,soja,20251201,20260310,99,6,6vzm,6vzm0,6vzm0v,0
238,61,1,137,4,soja,20211113,20220314,121,6,6trt,6trt8,6trt8d,-1
175,1,1,6,1,soja,20201113,20210314,121,6,6ym3,6ym3c,6ym3cg,-1
221,41,25,103,25,soja,20231207,20240321,105,6,6u07,6u07e,6u07e6,1
256,1,1,6,1,soja,20211102,20220203,93,6,6vcq,6vcqj,6vcqjn,-1
275,1,100,22,1,soja,20231015,20240228,136,6,6ugs,6ugsu,6ugsuf,1
275,41,500,20,1000,soja,20231204,20240329,116,6,6v5n,6v5ng,6v5ng7,1
315,61,3,10,11,soja,20231107,20240324,138,6,6vfr,6vfrw,6vfrwh,1
1019,181,44,1,2,soja,20241013,20250125,104,6,6vfe,6vfej,6vfejc,0
350,1,35,4,407,soja,20231117,20240409,144,6,6vxn,6vxnx,6vxnxf,1
1019,421,74,149,1,soja,20230927,20240106,101,6,6tqz,6tqzh,6tqzhq,1
436,1,1,16,1,soja,20241113,20250201,80,6,6vzm,6vzmq,6vzmqx,0
400,1,10,7,1,soja,20241103,20250221,110,6,6txj,6txjn,6txjnt,0
327,41,401,5,4,soja,20231226,20240409,105,6,6yrf,6yrfh,6yrfhf,1
42,102,61,16,1,soja,20251205,20260323,108,6,6yrh,6yrhc,6yrhch,0
1019,381,93,333,3,soja,20241123,20250306,103,6,6vxm,6vxmr,6vxmr2,0
177,1,101,4,1,soja,20201124,20210401,128,6,6vz0,6vz0j,6vz0jv,-1
1019,1,72,106,1,soja,20231026,20240120,86,6,6tw0,6tw0k,6tw0kk,1
1019,543,11,1207,1,soja,20251020,20260218,121,6,6yk1,6yk11,6yk11b,0
1019,221,39,208,1,soja,20241102,20250311,129,6,6tzy,6tzy8,6tzy8g,0
487,1,1,9,1,soja,20241025,20250215,113,6,6vqr,6vqr6,6vqr62,0
52,1,113,5653,4,soja,20201128,20210415,138,6,6ucy,6ucyc,6ucyc6,-1
35,7,5,2,1,soja,20231001,20240109,100,6,6tw1,6tw1f,6tw1f5,1
52,1,15,425,3,soja,20221105,20230308,123,6,6ucx,6ucxx,6ucxxt,-1
52,1,5,407,1,soja,20201029,20210225,119,6,6v18,6v18x,6v18xu,-1
42,1,1102,120,1,soja,20231218,20240316,89,6,6yx8,6yx8s,6yx8sk,1
42,1,1102,117,1,soja,20221201,20230327,116,6,6yxb,6yxb2,6yxb2p,0
1019,461,68,154,1,soja,20230929,20240130,123,6,6v2x,6v2xe,6v2xey,1
466,1,1,33,1,soja,20241206,20250324,108,6,6yxc,6yxcp,6yxcpb,0
284,1,1,7,1,soja,20221105,20230401,147,7,7h0x,7h0x4,7h0x4b,-1
1019,181,44,22,2,soja,20241022,20250206,107,6,6vfe,6vfen,6vfend,0
52,1,114,5679,4,soja,20201207,20210408,122,6,6ucz,6uczj,6uczj2,-1
175,1,1,72,1,soja,20231118,20240315,118,6,6ym3,6ym3d,6ym3d6,1
52,1,77,3301,1,soja,20211005,20220202,120,6,6v18,6v18m,6v18m0,-1
1019,161,18,231,1,soja,20231104,20240321,138,6,6vzm,6vzm8,6vzm8p,1
10,101,2,4,1,soja,20201026,20210226,123,6,6trh,6trh3,6trh3w,-1
39,1,200,130,1,soja,20231201,20240505,156,6,6dzg,6dzgn,6dzgnu,1
1019,361,22,124,1,soja,20250102,20250501,119,6,6ype,6ypeu,6ypeu7,0
279,1,1,1,1,soja,20221106,20230301,115,6,6vnk,6vnkd,6vnkdn,-1
42,61,20,25,1,soja,20241119,20250302,103,7,7n8d,7n8d4,7n8d46,0
42,61,20,25,1,soja,20241119,20250302,103,7,7n8d,7n8d4,7n8d46,0
315,1,1,3,21,soja,20241016,20250209,116,6,6vg1,6vg1q,6vg1qf,0
1019,241,2,315,3,soja,20231204,20240401,119,6,6vph,6vph3,6vph34,1
179,1,1,14,1,soja,20201102,20210321,139,7,7n84,7n84d,7n84df,-1
239,41,4,17,1,soja,20221022,20230222,123,6,6y02,6y02u,6y02uk,-1
51,1,5,10,1,soja,20200113,20200411,89,6,6vzh,6vzht,6vzhts,0
400,1,10,6,1,soja,20241024,20250219,118,6,6txj,6txjq,6txjq8,0
4,2,2,5,4,soja,20201026,20210211,108,6,6vb6,6vb69,6vb696,-1
232,1,2,6,7,soja,20211020,20220211,114,6,6vbj,6vbjd,6vbjdy,-1
444,1,1,2,23,soja,20231212,20240514,154,6,6f4x,6f4xe,6f4xev,1
221,1,1,3,22,soja,20231005,20240205,123,6,6u02,6u02r,6u02ry,1
221,1,1,3,22,soja,20231005,20240205,123,6,6u02,6u02r,6u02ry,1
350,1,39,4,408,soja,20251110,20260416,157,6,6vxm,6vxmu,6vxmuv,0
267,61,1,13,1,soja,20240105,20240414,100,6,6tjw,6tjw3,6tjw39,1
1019,543,11,314,2,soja,20251101,20260307,126,6,6yk0,6yk0h,6yk0h6,0
392,1,15,16,1,soja,20231118,20240310,113,6,6yrn,6yrn4,6yrn40,1
379,41,5001,4,1,soja,20231013,20240216,126,6,6vx9,6vx9g,6vx9gw,1
350,1,39,2,409,soja,20251127,20260419,143,6,6vxm,6vxmu,6vxmud,0
1019,101,6,39,1,soja,20231030,20240122,84,6,6uf0,6uf0y,6uf0yu,1
353,41,1,13,2,soja,20241008,20250126,110,6,6tv2,6tv20,6tv20j,0
177,61,5,6,1,soja,20221103,20230303,120,6,6ywb,6ywbr,6ywbrx,-1
267,1,1,51,7,soja,20221003,20230222,142,6,6tw4,6tw4r,6tw4rp,-1
444,1,1,15,12,soja,20250125,20250507,102,6,6f4x,6f4xs,6f4xsw,0
179,1,1,19,2,soja,20201202,20210416,135,7,7n84,7n847,7n847w,-1
1019,81,83,134,1,soja,20230921,20240119,120,6,6udt,6udt6,6udt6u,1
52,1,94,1403,3,soja,20201210,20210406,117,6,6ucw,6ucwt,6ucwtm,-1
177,1,101,24,1,soja,20231005,20240123,110,6,6vz0,6vz0j,6vz0jz,1
1019,141,8,6,1,soja,20231012,20240209,120,6,6yqx,6yqxn,6yqxn0,1
379,61,4001,221,4,soja,20231125,20240410,137,6,6gk6,6gk6h,6gk6hx,1
51,1,1,3,1,soja,20201024,20210301,128,6,6vz4,6vz4e,6vz4e3,-1
239,1,1,20,1,soja,20211010,20220224,137,6,6y11,6y11y,6y11ye,-1
39,1,100,14168,1,soja,20221107,20230415,159,6,6dxh,6dxh7,6dxh7g,-1
52,1,33,302,2,soja,20201102,20210310,128,6,6v18,6v18n,6v18n1,-1
367,61,1,14,2,soja,20241017,20250214,120,6,6v8m,6v8m0,6v8m0w,0
52,1,57,612,2,soja,20201209,20210406,118,6,6ucz,6uczb,6uczbb,-1
1019,181,44,3339,2,soja,20241023,20250219,119,6,6vfg,6vfg2,6vfg2x,0
239,1,1,21,1,soja,20211001,20220118,109,6,6y11,6y11z,6y11zn,-1
350,1,35,2,110,soja,20221104,20230326,142,6,6vxq,6vxq2,6vxq2d,-1
42,41,1117,254,1,soja,20231121,20240316,116,6,6yrt,6yrt4,6yrt4k,1
52,1,86,829,1,soja,20211106,20220226,112,6,6v1b,6v1bs,6v1bst,-1
1019,201,62,149,2,soja,20231021,20240111,82,6,6tx2,6tx22,6tx22u,1
278,1,18,13,6,soja,20221212,20230516,155,6,6y7s,6y7sz,6y7szf,0
42,103,59,21,1,soja,20251125,20260414,140,6,6yrw,6yrw2,6yrw21,0
42,103,59,21,1,soja,20251125,20260414,140,6,6yrw,6yrw2,6yrw21,0
221,41,25,85,25,soja,20231102,20240303,122,6,6u07,6u07m,6u07mt,1
379,61,4001,225,4,soja,20231204,20240421,139,6,6gk6,6gk6k,6gk6k9,1
1019,81,83,101,1,soja,20231026,20240127,93,6,6udt,6udt4,6udt4m,1
324,1,1,17,1,soja,20221108,20230329,141,6,6urt,6urt8,6urt86,-1
487,1,2,1,4,soja,20241203,20250403,121,6,6vqn,6vqnt,6vqntu,0
329,1,1,1051,3,soja,20231129,20240403,126,6,6ytj,6ytjb,6ytjbq,1
239,1,1,25,1,soja,20211013,20220208,118,6,6y11,6y11w,6y11wy,-1
361,41,2,403,2,soja,20241116,20250320,124,6,6vxd,6vxd3,6vxd35,0
52,1,86,846,1,soja,20201125,20210421,147,6,6v1c,6v1cj,6v1cj8,-1
51,1,8,3,1,soja,20201219,20210414,116,6,6vzh,6vzhp,6vzhpw,-1
460,63,8,8,1,soja,20251103,20260408,156,6,6vrw,6vrw2,6vrw2v,0
1022,1,5,36,36,soja,20211106,20220308,122,6,6vre,6vreg,6vregr,-1
52,1,996,2900,4,soja,20201013,20210209,119,6,6ufp,6ufp3,6ufp3g,-1
1019,421,74,129,1,soja,20231001,20240119,110,6,6tqz,6tqzt,6tqztg,1
52,1,4,3,1,soja,20201019,20210219,123,6,6v18,6v18p,6v18pr,-1
221,41,24,2,24,soja,20231129,20240311,103,6,6u07,6u07d,6u07dj,1
350,1,35,3,120,soja,20221125,20230411,137,6,6vxq,6vxq3,6vxq3h,-1
444,1,1,19,24,soja,20251121,20260415,145,6,6f4x,6f4xs,6f4xsw,0
359,1,1,31,1,soja,20221212,20230403,112,7,7n8j,7n8j5,7n8j57,0
425,41,2,13,2,soja,20230923,20240118,117,6,6tmy,6tmyc,6tmycd,1
232,1,2,2,13,soja,20211025,20220219,117,6,6vbj,6vbju,6vbju3,-1
177,1,101,14,1,soja,20231023,20240213,113,6,6vz0,6vz0j,6vz0jq,1
52,1,62,633,4,soja,20201111,20210318,127,6,6ucz,6ucz6,6ucz6t,-1
52,1,105,4505,1,soja,20201020,20210303,134,6,6v18,6v18w,6v18w6,-1
293,1,100,128,1,soja,20221006,20230228,145,6,6u08,6u086,6u086k,-1
253,1,1,16,2,soja,20211111,20220320,129,6,6yrd,6yrdx,6yrdx0,-1
52,1,9,85,1,soja,20201023,20210301,129,6,6v18,6v18q,6v18qe,-1
52,1,100,4901,3,soja,20211107,20220225,110,6,6ucx,6ucxw,6ucxw7,-1
52,1,10,31,3,soja,20201128,20210324,116,6,6ucx,6ucxt,6ucxtw,-1
436,83,6,108,2,soja,20251024,20260308,135,6,6vzk,6vzkd,6vzkdb,0
15,1,1,11,2,soja,20241106,20250306,120,6,6vx7,6vx70,6vx706,0
221,41,25,94,25,soja,20231120,20240312,113,6,6u07,6u07k,6u07kw,1
361,1,1,339,1,soja,20230503,20230914,134,6,6vus,6vusv,6vusvb,0
221,1,2,13,11,soja,20211020,20220219,122,6,6u02,6u02w,6u02w0,-1
221,1,2,13,11,soja,20211020,20220219,122,6,6u02,6u02w,6u02w0,-1
1019,241,2,64,1,soja,20231009,20240214,128,6,6vn5,6vn57,6vn57q,1
42,42,18,316,1,soja,20231205,20240415,132,6,6yrs,6yrsq,6yrsqs,1
52,1,86,826,1,soja,20201201,20210319,108,6,6v1b,6v1bu,6v1buc,-1
436,81,4,93,3,soja,20251003,20260130,119,6,6yxf,6yxfm,6yxfmu,0
42,81,21,16,1,soja,20251118,20260321,123,6,6yy1,6yy13,6yy137,0
10,1,1,247,1,soja,20231004,20240114,102,6,6tqm,6tqmw,6tqmw0,1
175,1,1,41,1,soja,20231117,20240309,113,6,6ym3,6ym3d,6ym3d0,1
277,1,1,9,1,soja,20221206,20230325,109,6,6vz8,6vz86,6vz86z,0
42,102,61,10,1,soja,20251204,20260222,80,6,6yrh,6yrh9,6yrh90,0
52,1,113,5653,4,soja,20201128,20210415,138,6,6ucy,6ucyc,6ucyc6,-1
444,1,1,7,13,soja,20240104,20240526,143,6,6f4x,6f4xs,6f4xs7,1
1019,381,93,531,5,soja,20231030,20240314,136,6,6vxs,6vxsy,6vxsyy,1
27,1,1,25,4,soja,20201125,20210418,144,6,6vzt,6vztx,6vztxv,-1
27,1,1,25,4,soja,20201125,20210418,144,6,6vzt,6vztx,6vztxv,-1
267,1,1,56,7,soja,20220926,20230116,112,6,6tw4,6tw4z,6tw4zc,-1
352,1,1,1,1,soja,20231215,20240413,120,7,7h0w,7h0wq,7h0wqr,1
402,1,3,6,1,soja,20231023,20240217,117,6,6ttv,6ttvr,6ttvre,1
51,1,8,25,2,soja,20241111,20250205,86,6,6vzk,6vzk1,6vzk1p,0
42,1,1102,166,1,soja,20231219,20240407,110,6,6yxb,6yxb2,6yxb2x,1
1019,341,23,23,1,soja,20231120,20240401,133,6,6yrs,6yrs6,6yrs6c,1
30,41,2,254,1,soja,20231213,20240403,112,6,6yx8,6yx84,6yx84x,1
426,1,1,7,1,soja,20231209,20240312,94,7,7n85,7n854,7n8545,1
315,1,1,2,11,soja,20221025,20230221,119,6,6vg1,6vg1q,6vg1qu,-1
175,1,1,90,1,soja,20231120,20240318,119,6,6ym3,6ym3d,6ym3de,1
10,1,1,101,1,soja,20231012,20240203,114,6,6tqt,6tqt8,6tqt8g,1
175,62,2,54,2,soja,20211028,20220207,102,6,6yk9,6yk9s,6yk9s0,-1
1019,161,18,114,2,soja,20231011,20240223,135,6,6vzt,6vzt1,6vzt14,1
1019,1,72,114,1,soja,20231026,20240216,113,6,6tw0,6tw0t,6tw0th,1
127,1,1,54,1,soja,20231027,20240302,127,6,6vq8,6vq8w,6vq8w7,1
278,1,18,6,5,soja,20221208,20230417,130,6,6y7u,6y7u8,6y7u8e,0
240,1,1,5,1,soja,20240103,20240420,108,7,7nb3,7nb3m,7nb3m5,1
15,1,1,2,1,soja,20251204,20260415,132,6,6vx7,6vx7h,6vx7hs,0
1019,543,11,113,1,soja,20251106,20260307,121,6,6yk0,6yk0t,6yk0t9,0
52,1,13,78,3,soja,20211024,20220220,119,6,6ucx,6ucxp,6ucxpt,-1
52,1,52,3201,2,soja,20221201,20230403,123,6,6ucz,6ucz1,6ucz11,0
39,1,100,14169,1,soja,20221107,20230416,160,6,6dxh,6dxhk,6dxhk5,-1
52,1,99,4001,1,soja,20201120,20210410,141,6,6v1c,6v1cq,6v1cqp,-1
1019,441,70,126,1,soja,20231016,20240125,101,6,6wpb,6wpbn,6wpbnu,1
1022,1,25,126,126,soja,20220927,20230119,114,6,6vru,6vruu,6vruu5,-1
275,1,100,18,1,soja,20231001,20240124,115,6,6ugs,6ugse,6ugseb,1
248,1,1,15,1,soja,20211025,20220225,123,6,6u0t,6u0td,6u0td8,-1
359,1,1,16,1,soja,20221129,20230402,124,7,7n8j,7n8jk,7n8jke,-1
267,1,1,12,8,soja,20221007,20230222,138,6,6tw4,6tw4x,6tw4xf,-1
10,1,1,138,1,soja,20231122,20240302,101,6,6tqw,6tqw1,6tqw1f,1
52,1,10,30,3,soja,20201126,20210324,118,6,6ucx,6ucxt,6ucxtg,-1
27,1,1,24,3,soja,20201126,20210417,142,6,6vzt,6vztm,6vztms,-1
27,1,1,24,3,soja,20201126,20210417,142,6,6vzt,6vztm,6vztms,-1
323,41,44940,13,1,soja,20221027,20230305,129,6,6udq,6udqj,6udqj4,-1
221,41,25,100,25,soja,20231206,20240323,108,6,6u07,6u07k,6u07kp,1
30,41,2,15,1,soja,20210101,20210410,99,6,6yx9,6yx95,6yx956,-1
323,1,5553,5,1,soja,20221017,20230302,136,6,6udw,6udwh,6udwhy,-1
52,1,996,2901,4,soja,20201013,20210204,114,6,6ufp,6ufp3,6ufp32,-1
402,1,3,7,1,soja,20231027,20240226,122,6,6ttv,6ttvr,6ttvry,1
51,1,11,10,6,soja,20241120,20250402,133,6,6ype,6ypef,6ypefw,0
176,41,7,706,1,soja,20221124,20230307,103,6,6vdu,6vdug,6vdug1,-1
1019,421,74,102,1,soja,20231012,20240208,119,6,6tqz,6tqzs,6tqzsw,1
360,1,871802,54,1683602,soja,20231010,20240207,120,6,6y21,6y21c,6y21cz,1
466,1,1,2,1,soja,20241116,20250315,119,7,7n81,7n812,7n812t,0
466,1,1,2,1,soja,20241116,20250315,119,7,7n81,7n812,7n812t,0
466,1,1,2,1,soja,20241116,20250315,119,7,7n81,7n812,7n812t,0
359,1,1,34,1,soja,20221111,20230403,143,7,7n8j,7n8jk,7n8jk8,-1
36,1,1,13,3,soja,20201113,20210223,102,6,6v85,6v85g,6v85gh,-1
52,1,6,21,2,soja,20201105,20210310,125,6,6v18,6v18p,6v18pw,-1
444,1,1,5,6,soja,20240105,20240601,148,6,6f4x,6f4xv,6f4xvj,1
232,1,2,5,9,soja,20211016,20220122,98,6,6vbj,6vbjd,6vbjd6,-1
379,41,5001,2,1,soja,20231019,20240301,134,6,6vx9,6vx9g,6vx9gh,1
221,1,11,101,12,soja,20231108,20240310,123,6,6u09,6u094,6u094t,1
1019,401,77,206,2,soja,20231206,20240309,94,6,6try,6tryn,6trynf,1
52,1,5,401,1,soja,20201027,20210225,121,6,6v18,6v18r,6v18rr,-1
1019,441,70,159,1,soja,20231103,20240208,97,6,6y00,6y009,6y0097,1
275,41,500,3,1000,soja,20231118,20240321,124,6,6v5n,6v5nf,6v5nfg,1
1019,441,70,147,2,soja,20241107,20250219,104,6,6wpb,6wpbx,6wpbxu,0
52,1,17,97,3,soja,20221103,20230221,110,6,6ucx,6ucxz,6ucxzz,-1
361,1,1,319,1,soja,20230506,20230816,102,6,6vus,6vust,6vustt,0
52,1,996,2913,2,soja,20221022,20230317,146,6,6ufp,6ufp6,6ufp6v,-1
52,1,51,484,4,soja,20201118,20210409,142,6,6ucz,6ucz0,6ucz0q,-1
253,1,1,6,4,soja,20211120,20220310,110,6,6yrf,6yrfq,6yrfq4,-1
221,41,25,34,25,soja,20231201,20240322,112,6,6u07,6u07v,6u07v1,1
39,1,100,14146,1,soja,20231209,20240419,132,6,6dxh,6dxh7,6dxh77,1
127,1,1,51,1,soja,20231124,20240301,98,6,6vq8,6vq8w,6vq8ww,1
176,41,4,402,1,soja,20221117,20230311,114,6,6vdu,6vdu9,6vdu96,-1
282,1,1,93,2,soja,20220929,20230204,128,6,6vn7,6vn70,6vn703,-1
1019,441,70,2342,3,soja,20241027,20250226,122,6,6wpc,6wpcj,6wpcjp,0
1019,101,6,34,1,soja,20241013,20250214,124,6,6uf0,6uf07,6uf072,0
52,1,18,443,2,soja,20201114,20210411,148,6,6ucz,6uczc,6uczch,-1
27,1,1,261,1,soja,20221116,20230401,136,6,6vzt,6vzt7,6vzt7y,-1
221,61,16,222,8,soja,20231209,20240325,107,6,6v0c,6v0cw,6v0cwv,1
350,41,36,35,547,soja,20251128,20260401,124,6,6vze,6vzen,6vzenj,0
52,1,996,2906,4,soja,20201013,20210202,112,6,6ufp,6ufp3,6ufp33,-1
182,161,30,3,1,soja,20251127,20260323,116,6,6vx7,6vx7s,6vx7sk,0
1019,341,23,55,3,soja,20251121,20260407,137,6,6yre,6yrem,6yremd,0
436,81,4,77,1,soja,20251103,20260302,119,6,6yxf,6yxfy,6yxfy4,0
324,1,1,45,1,soja,20241204,20250308,94,6,6urm,6urmz,6urmz4,0
1022,1,5,26,26,soja,20241029,20250126,89,6,6vre,6vree,6vree3,0
1019,281,17,136,1,soja,20251203,20260311,98,6,6vx3,6vx3p,6vx3pj,0
239,1,1,6,1,soja,20211019,20220116,89,6,6y11,6y11v,6y11ve,-1
253,1,1,2,8,soja,20221201,20230401,121,6,6yrf,6yrf0,6yrf07,0
36,1,2,2,1,soja,20201024,20210306,133,6,6v85,6v85u,6v85um,-1
444,1,1,1,22,soja,20241221,20250429,129,6,6f4x,6f4xu,6f4xu4,0
392,41,21,10,3,soja,20251206,20260428,143,6,6ywk,6ywk8,6ywk8x,0
42,1,1102,164,1,soja,20231124,20240322,119,6,6yrx,6yrxz,6yrxzj,1
315,1,1,1,13,soja,20221103,20230301,118,6,6vf8,6vf8n,6vf8ne,-1
30,81,4,283,1,soja,20221119,20230301,102,6,6ywc,6ywc5,6ywc5u,-1
39,1,100,1427,1,soja,20241030,20250403,155,6,6dxh,6dxhs,6dxhs3,0
374,1,1,12,10,soja,20251123,20260325,122,6,6yxd,6yxdb,6yxdb1,0
52,1,107,4532,1,soja,20211207,20220408,122,6,6v1f,6v1f0,6v1f09,-1
444,1,1,7,21,soja,20241122,20250428,157,6,6f4x,6f4xs,6f4xs7,0
392,41,21,6,1,soja,20241103,20250303,120,6,6ywk,6ywkb,6ywkb3,0
52,1,996,2911,4,soja,20201013,20210208,118,6,6ufp,6ufp6,6ufp6j,-1
1019,81,83,132,1,soja,20241101,20250308,127,6,6udt,6udt6,6udt6u,0
425,1,1,3,1,soja,20231205,20240502,149,7,7n81,7n819,7n8195,1
1019,81,83,241,1,soja,20241013,20250301,139,6,6udt,6udtg,6udtgj,0
278,1,18,9,6,soja,20221114,20230415,152,6,6y7v,6y7v2,6y7v2h,-1
1019,261,64,57,1,soja,20241101,20250317,136,6,6yx0,6yx0q,6yx0q0,0
315,61,3,6,11,soja,20231116,20240214,90,6,6vfr,6vfrt,6vfrt3,1
444,1,1,5,2,soja,20241123,20250425,153,6,6f4x,6f4xv,6f4xvj,0
52,1,102,5208,2,soja,20211127,20220404,128,6,6ucy,6ucyf,6ucyfk,-1
52,1,14,417,3,soja,20201120,20210312,112,6,6ucx,6ucxr,6ucxr7,-1
279,1,1,5,1,soja,20220425,20220826,123,6,6vnk,6vnk9,6vnk9p,-1
331,41,1,24,1,soja,20221023,20230305,133,6,6gcw,6gcwn,6gcwnp,-1
52,1,102,5201,2,soja,20211125,20220412,138,6,6ucy,6ucyg,6ucygq,-1
10,101,2,22,2,soja,20201102,20210312,130,6,6trh,6trh9,6trh94,-1
400,1,11,2,1,soja,20240929,20250115,108,6,6tz8,6tz85,6tz85s,0
444,1,1,8,26,soja,20231201,20240425,146,6,6f4x,6f4xs,6f4xsm,1
256,1,1,8,1,soja,20211113,20220211,90,6,6vcq,6vcqj,6vcqj7,-1
278,1,18,6,3,soja,20231023,20240218,118,6,6y7u,6y7u8,6y7u8e,1
179,1,1,11,1,soja,20201216,20210401,106,7,7n84,7n846,7n846s,-1
1019,201,62,7,1,soja,20230914,20240108,116,6,6tx0,6tx0j,6tx0j4,1
350,41,36,3,515,soja,20251016,20260323,158,6,6vzd,6vzds,6vzdsy,0
52,1,50,472,2,soja,20211201,20220409,129,6,6ucz,6ucz9,6ucz9d,-1
127,1,1,16,1,soja,20201026,20210303,128,6,6vq8,6vq8t,6vq8tg,-1
315,1,1,1,12,soja,20221117,20230310,113,6,6vf8,6vf8n,6vf8ne,-1
1019,321,46,104,1,soja,20231105,20240301,117,6,6vxm,6vxmm,6vxmmq,1
283,1,1,20,1,soja,20221026,20230306,131,6,6ucn,6ucnn,6ucnns,-1
232,1,3,2,8,soja,20211018,20220203,108,6,6tzz,6tzzq,6tzzq0,-1
1019,441,70,102,1,soja,20231011,20240129,110,6,6wpb,6wpbk,6wpbk8,1
1019,181,44,11,2,soja,20241021,20250203,105,6,6vfe,6vfeq,6vfeqg,0
253,1,3,26,3,soja,20211127,20220329,122,6,6yru,6yruj,6yrujv,-1
1019,281,17,152,1,soja,20251203,20260501,149,6,6vx2,6vx2y,6vx2y7,0
179,1,1,8,1,soja,20201124,20210406,133,7,7n84,7n841,7n841x,-1
350,1,38,3,201,soja,20251119,20260407,139,6,6vxm,6vxmf,6vxmfm,0
1019,381,93,518,5,soja,20231003,20240112,101,6,6vxs,6vxsz,6vxsz2,1
52,1,7,20,1,soja,20211019,20220202,106,6,6v18,6v18n,6v18nn,-1
1019,181,44,62,2,soja,20241103,20250302,119,6,6vfu,6vfu0,6vfu0s,0
436,41,2,110,1,soja,20241129,20250305,96,6,6vzk,6vzkr,6vzkr2,0
320,1,1,6,1,soja,20221013,20230228,138,7,7h0w,7h0ws,7h0wsm,-1
278,1,18,3,17,soja,20241106,20250318,132,6,6y7g,6y7gc,6y7gce,0
403,1,4,4,2,soja,20240505,20240916,134,6,6yhe,6yhe3,6yhe39,0
1019,221,39,207,1,soja,20241102,20250304,122,6,6tzy,6tzy8,6tzy89,0
51,1,12,3,5,soja,20240110,20240331,81,6,6vzq,6vzq1,6vzq14,1
1019,221,39,116,1,soja,20231009,20240120,103,6,6tzv,6tzvq,6tzvqv,1
1019,221,39,116,1,soja,20231009,20240120,103,6,6tzv,6tzvq,6tzvqv,1
221,41,25,68,25,soja,20231025,20240301,128,6,6u07,6u07q,6u07qs,1
221,41,25,68,25,soja,20231025,20240301,128,6,6u07,6u07q,6u07qs,1
1019,161,18,202,1,soja,20231218,20240402,106,6,6vzm,6vzm8,6vzm8t,1
400,1,2,6,1,soja,20241017,20250210,116,6,6tz8,6tz89,6tz89y,0
315,1,1,2,6,soja,20221104,20230304,120,6,6vg1,6vg1q,6vg1qu,-1
360,81,6925497002,6925626602,1,soja,20241106,20250301,115,6,6v0e,6v0ee,6v0eet,0
52,1,86,852,1,soja,20221105,20230403,149,6,6v1c,6v1cn,6v1cne,-1
1019,81,83,102,1,soja,20231002,20240124,114,6,6udt,6udt5,6udt5n,1
253,1,1,7,5,soja,20211119,20220309,110,6,6yrf,6yrf0,6yrf0r,-1
1019,543,11,1303,1,soja,20251106,20260301,115,6,6yk0,6yk05,6yk05r,0
24,1,2001,218,1,soja,20201028,20210303,126,6,6ug7,6ug7r,6ug7rr,-1
232,1,1,3,5,soja,20211014,20220126,104,6,6vbt,6vbtm,6vbtmd,-1
221,61,16,230,8,soja,20231129,20240325,117,6,6v0c,6v0cw,6v0cwy,1
1019,1,72,129,1,soja,20231002,20240127,117,6,6tw0,6tw0e,6tw0ef,1
400,1,2,3,1,soja,20241019,20250219,123,6,6tz8,6tz8c,6tz8cb,0
392,61,20,25,1,soja,20250919,20260204,138,6,6gsm,6gsmk,6gsmkt,0
42,1,1102,101,1,soja,20231120,20240330,131,6,6yxb,6yxb6,6yxb6f,1
390,1,7,2,2,soja,20231123,20240401,130,6,6uvp,6uvp6,6uvp6v,1
299,1,6,7,1,soja,20221014,20230205,114,6,6y0x,6y0xb,6y0xb4,-1
1019,101,6,1,1,soja,20231028,20240211,106,6,6uf0,6uf0m,6uf0m9,1
52,1,94,1432,3,soja,20211109,20220312,123,6,6ucw,6ucwy,6ucwyx,-1
1019,401,77,210,2,soja,20231107,20240224,109,6,6trv,6trvy,6trvyy,1
232,1,2,4,11,soja,20211023,20220213,113,6,6vbj,6vbjg,6vbjgb,-1
466,1,1,6,1,soja,20241127,20250320,113,7,7n81,7n811,7n811h,0
275,1,100,20,3,soja,20251011,20260201,113,6,6ugs,6ugsu,6ugsu3,0
52,1,17,88,2,soja,20201104,20210329,145,6,6v1b,6v1b0,6v1b02,-1
52,1,57,628,2,soja,20201214,20210412,119,6,6ucz,6ucz8,6ucz88,-1
1019,241,2,9,1,soja,20231027,20240302,127,6,6vn5,6vn5n,6vn5nx,1
444,1,1,9,13,soja,20240104,20240526,143,6,6f4x,6f4xg,6f4xg3,1
177,41,103,2,1,soja,20201203,20210407,125,6,6yrd,6yrdb,6yrdb9,-1
313,1,1,23,1,soja,20221024,20230323,150,6,6ugs,6ugs3,6ugs3w,-1
444,1,1,12,26,soja,20231201,20240424,145,6,6f4x,6f4xg,6f4xg8,1
52,1,51,488,4,soja,20201118,20210409,142,6,6ucz,6ucz2,6ucz2g,-1
374,42,1,14,9,soja,20251208,20260401,114,6,6yxr,6yxrp,6yxrpz,0
52,1,33,305,1,soja,20211023,20220210,110,6,6ucx,6ucxy,6ucxyr,-1
52,1,94,1420,3,soja,20211116,20220324,128,6,6ucw,6ucwy,6ucwy6,-1
175,1,1,18,1,soja,20231118,20240217,91,6,6ym3,6ym3c,6ym3cg,1
1019,181,44,247,2,soja,20251106,20260315,129,6,6vfg,6vfgh,6vfgh1,0
