CD_CLIENTE,CD_UNIDADE,CD_ZONA,CD_FAZENDA,CD_TALHAO,data_plantio,cultura,desc_operac,data_colheita,cultura_colheita,delta_tempo,semana_plantio,ciclo_max,ciclo_min,ciclo_valido,geohash_macro,geohash_regional,geohash_sub_regional,geohash_local
51,1,1,8,12,2019-12-17,soja,PLANTIO DE SOJA,2020-04-26,,131.0,51,150,70,True,6,6vzh,6vzhp,6vzhpg
51,1,1,8,8,2019-12-17,algodao,PLANTIO DE ALGODAO,2020-06-25,algodao,191.0,51,200,130,True,6,6vzk,6vzk2,6vzk2v
51,1,1,8,7,2019-12-17,algodao,PLANTIO DE ALGODAO,2020-06-24,algodao,190.0,51,200,130,True,6,6vzk,6vzk2,6vzk2u
51,1,1,2,2,2019-12-17,algodao,PLANTIO DE ALGODAO,2020-06-05,,171.0,51,200,130,True,6,6vz4,6vz4v,6vz4vr
51,1,1,8,11,2019-12-17,soja,PLANTIO DE SOJA,2020-04-27,,132.0,51,150,70,True,6,6vzh,6vzhp,6vzhp3
51,1,1,8,21,2019-12-18,soja,PLANTIO DE SOJA,2020-04-27,,131.0,51,150,70,True,6,6vzh,6vzhp,6vzhpc
42,1,1,1102,88,2019-12-18,soja,PLANTIO DE SOJA,2020-04-06,soja,110.0,51,150,70,True,6,6yx8,6yx8p,6yx8p7
42,1,1,1102,83,2019-12-19,soja,PLANTIO DE SOJA,2020-04-02,soja,105.0,51,150,70,True,6,6yxb,6yxb2,6yxb21
42,1,1,1102,77,2019-12-20,soja,PLANTIO DE SOJA,2020-04-08,soja,110.0,51,150,70,True,6,6yxb,6yxb0,6yxb0j
51,1,1,5,5,2019-12-23,soja,PLANTIO DE SOJA,2020-03-23,,91.0,52,150,70,True,6,6vzh,6vzhs,6vzhse
42,1,1,1102,87,2019-12-26,soja,PLANTIO DE SOJA,2020-05-13,soja,139.0,52,150,70,True,6,6yx8,6yx8n,6yx8n5
51,1,1,8,24,2019-12-26,algodao,PLANTIO DE ALGODAO,2020-07-06,algodao,193.0,52,200,130,True,6,6vzk,6vzk0,6vzk0y
51,1,1,8,26,2019-12-27,algodao,PLANTIO DE ALGODAO,2020-07-06,algodao,192.0,52,200,130,True,6,6vzk,6vzk3,6vzk32
51,1,1,8,25,2019-12-27,algodao,PLANTIO DE ALGODAO,2020-07-09,algodao,195.0,52,200,130,True,6,6vzk,6vzk1,6vzk1p
30,1,1,1,101,2019-12-29,milho,PLANTIO MILHO DISCO,2020-05-21,milho,144.0,52,160,80,True,6,6yrn,6yrnt,6yrnt4
42,1,1,1102,76,2020-01-01,soja,PLANTIO DE SOJA,2020-04-29,soja,119.0,1,150,70,True,6,6yx8,6yx8p,6yx8pw
30,1,1,1,101,2020-01-02,milho,PLANTIO MILHO DISCO,2020-05-21,milho,140.0,1,160,80,True,6,6yrn,6yrnt,6yrnt4
51,1,1,5,5,2020-01-02,soja,PLANTIO DE SOJA,2020-03-23,,81.0,1,150,70,True,6,6vzh,6vzhs,6vzhse
30,1,1,1,14,2020-01-03,milho,PLANTIO MILHO DISCO,2020-05-22,milho,140.0,1,160,80,True,6,6yrn,6yrns,6yrnsk
4,2,4,2,7,2020-01-04,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-04,algodao,182.0,1,200,130,True,6,6vb6,6vb69,6vb699
4,2,4,2,23,2020-01-06,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-09,algodao,185.0,2,200,130,True,6,6vb6,6vb69,6vb69w
4,2,4,2,22,2020-01-06,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-19,algodao,195.0,2,200,130,True,6,6vb6,6vb6d,6vb6dn
4,2,4,2,22,2020-01-06,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-19,algodao,195.0,2,200,130,True,6,6vb6,6vb6d,6vb6dn
4,2,4,2,19,2020-01-07,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-13,algodao,188.0,2,200,130,True,6,6vb6,6vb6d,6vb6dw
4,2,4,2,13,2020-01-08,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-09,algodao,183.0,2,200,130,True,6,6vb6,6vb69,6vb69u
42,1,1,1102,87,2020-01-08,soja,PLANTIO DE SOJA,2020-05-13,soja,126.0,2,150,70,True,6,6yx8,6yx8n,6yx8n5
4,2,4,2,23,2020-01-08,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-09,algodao,183.0,2,200,130,True,6,6vb6,6vb69,6vb69w
4,2,4,2,24,2020-01-08,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-25,algodao,199.0,2,200,130,True,6,6vb6,6vb69,6vb69q
4,2,4,2,12,2020-01-09,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-05,algodao,178.0,2,200,130,True,6,6vb6,6vb69,6vb69f
4,2,4,2,9,2020-01-09,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-06,algodao,179.0,2,200,130,True,6,6vb6,6vb69,6vb69s
4,2,4,2,21,2020-01-09,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-23,algodao,196.0,2,200,130,True,6,6vb6,6vb6d,6vb6dj
4,2,4,2,13,2020-01-10,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-09,algodao,181.0,2,200,130,True,6,6vb6,6vb69,6vb69u
4,2,4,2,12,2020-01-10,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-05,algodao,177.0,2,200,130,True,6,6vb6,6vb69,6vb69f
4,1,3,1,10,2020-01-10,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-03,algodao,175.0,2,200,130,True,6,6tzu,6tzur,6tzurg
4,1,3,1,10,2020-01-11,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-03,algodao,174.0,2,200,130,True,6,6tzu,6tzur,6tzurg
30,1,1,1,22,2020-01-11,milho,PLANTIO MILHO DISCO,2020-06-04,milho,145.0,2,160,80,True,6,6yrn,6yrne,6yrnet
4,2,4,2,8,2020-01-11,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-04,algodao,175.0,2,200,130,True,6,6vb6,6vb69,6vb69d
4,2,4,2,7,2020-01-11,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-04,algodao,175.0,2,200,130,True,6,6vb6,6vb69,6vb699
4,1,3,1,6,2020-01-11,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-17,algodao,188.0,2,200,130,True,6,6vbh,6vbh2,6vbh2r
4,1,3,1,6,2020-01-11,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-17,algodao,188.0,2,200,130,True,6,6vbh,6vbh2,6vbh2r
4,2,4,2,31,2020-01-11,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-13,algodao,184.0,2,200,130,True,6,6vb6,6vb6b,6vb6bc
4,2,4,2,11,2020-01-11,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-09,algodao,180.0,2,200,130,True,6,6vb6,6vb69,6vb69c
4,2,4,2,11,2020-01-11,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-09,algodao,180.0,2,200,130,True,6,6vb6,6vb69,6vb69c
30,1,1,1,23,2020-01-11,milho,PLANTIO MILHO DISCO,2020-06-02,milho,143.0,2,160,80,True,6,6yrn,6yrne,6yrner
4,2,4,2,28,2020-01-12,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-15,algodao,185.0,2,200,130,True,6,6vb6,6vb69,6vb69j
4,1,3,1,6,2020-01-12,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-17,algodao,187.0,2,200,130,True,6,6vbh,6vbh2,6vbh2r
4,1,2,1,14,2020-01-13,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-07,algodao,176.0,3,200,130,True,6,6tzu,6tzup,6tzupv
51,1,1,5,6,2020-01-13,soja,PLANTIO DE SOJA,2020-03-29,,76.0,3,150,70,True,6,6vzh,6vzhs,6vzhsv
4,2,4,2,30,2020-01-13,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-14,algodao,183.0,3,200,130,True,6,6vb6,6vb6c,6vb6c1
51,1,1,5,10,2020-01-13,soja,PLANTIO DE SOJA,2020-04-11,soja,89.0,3,150,70,True,6,6vzh,6vzht,6vzhts
4,2,4,2,9,2020-01-13,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-06,algodao,175.0,3,200,130,True,6,6vb6,6vb69,6vb69s
51,1,1,8,11,2020-01-14,soja,PLANTIO DE SOJA,2020-04-27,,104.0,3,150,70,True,6,6vzh,6vzhp,6vzhp3
51,1,1,8,12,2020-01-14,soja,PLANTIO DE SOJA,2020-04-26,,103.0,3,150,70,True,6,6vzh,6vzhp,6vzhpg
51,1,1,8,17,2020-01-14,soja,PLANTIO DE SOJA,2020-04-26,,103.0,3,150,70,True,6,6vzk,6vzk3,6vzk34
51,1,1,8,21,2020-01-14,soja,PLANTIO DE SOJA,2020-04-27,,104.0,3,150,70,True,6,6vzh,6vzhp,6vzhpc
4,2,4,2,1,2020-01-15,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-06-09,algodao,146.0,3,200,130,True,6,6vb6,6vb63,6vb63n
4,2,4,2,6,2020-01-15,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-17,algodao,184.0,3,200,130,True,6,6vb6,6vb63,6vb63x
4,2,4,2,23,2020-01-15,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-09,algodao,176.0,3,200,130,True,6,6vb6,6vb69,6vb69w
30,1,1,1,21,2020-01-15,milho,PLANTIO MILHO DISCO,2020-06-05,milho,142.0,3,160,80,True,6,6yrn,6yrne,6yrned
4,1,2,1,14,2020-01-15,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2020-07-07,algodao,174.0,3,200,130,True,6,6tzu,6tzup,6tzupv
4,2,4,2,7,2020-01-16,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-04,algodao,170.0,3,200,130,True,6,6vb6,6vb69,6vb699
4,1,2,1,14,2020-01-16,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-07,algodao,173.0,3,200,130,True,6,6tzu,6tzup,6tzupv
4,1,3,1,17,2020-01-16,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-07,algodao,173.0,3,200,130,True,6,6tzu,6tzur,6tzurh
4,2,4,2,1,2020-01-16,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-06-09,algodao,145.0,3,200,130,True,6,6vb6,6vb63,6vb63n
4,2,4,2,10,2020-01-17,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-10,algodao,175.0,3,200,130,True,6,6vb6,6vb63,6vb63z
4,2,4,2,10,2020-01-17,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-10,algodao,175.0,3,200,130,True,6,6vb6,6vb63,6vb63z
4,1,3,1,16,2020-01-17,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-23,algodao,188.0,3,200,130,True,6,6tzu,6tzup,6tzupg
4,1,3,1,17,2020-01-17,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2020-07-07,algodao,172.0,3,200,130,True,6,6tzu,6tzur,6tzurh
4,2,4,2,6,2020-01-17,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-17,algodao,182.0,3,200,130,True,6,6vb6,6vb63,6vb63x
4,2,4,2,14,2020-01-18,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-09,algodao,173.0,3,200,130,True,6,6vb6,6vb66,6vb66r
4,2,4,2,15,2020-01-18,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-15,algodao,179.0,3,200,130,True,6,6vb6,6vb6d,6vb6d2
4,1,3,1,18,2020-01-18,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-02,algodao,166.0,3,200,130,True,6,6vbh,6vbh0,6vbh0t
4,61,1,1,20,2020-01-18,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-11,algodao,175.0,3,200,130,True,6,6vbh,6vbh6,6vbh6h
4,2,4,2,12,2020-01-19,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-05,algodao,168.0,3,200,130,True,6,6vb6,6vb69,6vb69f
4,2,4,2,11,2020-01-19,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-09,algodao,172.0,3,200,130,True,6,6vb6,6vb69,6vb69c
4,2,4,2,14,2020-01-19,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-09,algodao,172.0,3,200,130,True,6,6vb6,6vb66,6vb66r
4,2,4,2,16,2020-01-19,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-09,algodao,172.0,3,200,130,True,6,6vb6,6vb6d,6vb6d3
4,61,1,1,20,2020-01-19,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-11,algodao,174.0,3,200,130,True,6,6vbh,6vbh6,6vbh6h
4,2,4,2,19,2020-01-19,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-13,algodao,176.0,3,200,130,True,6,6vb6,6vb6d,6vb6dw
4,61,1,1,9,2020-01-19,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-08,algodao,171.0,3,200,130,True,6,6vbh,6vbh7,6vbh79
4,2,4,2,17,2020-01-20,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-13,algodao,175.0,4,200,130,True,6,6vb6,6vb6d,6vb6d7
4,2,4,2,21,2020-01-20,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-23,algodao,185.0,4,200,130,True,6,6vb6,6vb6d,6vb6dj
4,2,4,2,21,2020-01-20,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-23,algodao,185.0,4,200,130,True,6,6vb6,6vb6d,6vb6dj
4,1,3,1,9,2020-01-21,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-20,algodao,181.0,4,200,130,True,6,6vbh,6vbh8,6vbh80
4,1,3,1,8,2020-01-21,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-22,algodao,183.0,4,200,130,True,6,6vbh,6vbh8,6vbh82
4,2,4,2,20,2020-01-21,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-13,algodao,174.0,4,200,130,True,6,6vb6,6vb6d,6vb6dk
4,61,1,1,13,2020-01-21,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-27,algodao,188.0,4,200,130,True,6,6vbh,6vbh7,6vbh7s
4,1,3,1,9,2020-01-22,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-20,algodao,180.0,4,200,130,True,6,6vbh,6vbh8,6vbh80
4,2,4,2,20,2020-01-22,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-13,algodao,173.0,4,200,130,True,6,6vb6,6vb6d,6vb6dk
42,1,1,1102,85,2020-01-23,soja,PLANTIO DE SOJA,2020-04-04,soja,72.0,4,150,70,True,6,6yx8,6yx8n,6yx8n2
4,1,3,1,8,2020-01-23,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-22,algodao,181.0,4,200,130,True,6,6vbh,6vbh8,6vbh82
4,1,3,1,10,2020-01-23,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-03,algodao,162.0,4,200,130,True,6,6tzu,6tzur,6tzurg
4,2,4,2,1,2020-01-24,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-06-09,algodao,137.0,4,200,130,True,6,6vb6,6vb63,6vb63n
4,1,3,1,6,2020-01-24,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-17,algodao,175.0,4,200,130,True,6,6vbh,6vbh2,6vbh2r
4,1,3,1,6,2020-01-24,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-17,algodao,175.0,4,200,130,True,6,6vbh,6vbh2,6vbh2r
4,2,4,2,11,2020-01-24,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-09,algodao,167.0,4,200,130,True,6,6vb6,6vb69,6vb69c
4,1,3,1,17,2020-01-24,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-07,algodao,165.0,4,200,130,True,6,6tzu,6tzur,6tzurh
4,2,4,2,7,2020-01-24,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-04,algodao,162.0,4,200,130,True,6,6vb6,6vb69,6vb699
4,2,4,2,19,2020-01-24,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-13,algodao,171.0,4,200,130,True,6,6vb6,6vb6d,6vb6dw
4,1,3,1,3,2020-01-25,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-08-11,algodao,199.0,4,200,130,True,6,6tzu,6tzuj,6tzujw
4,1,3,1,3,2020-01-25,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-08-11,algodao,199.0,4,200,130,True,6,6tzu,6tzuj,6tzujw
4,1,3,1,10,2020-01-25,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-03,algodao,160.0,4,200,130,True,6,6tzu,6tzur,6tzurg
4,61,1,1,8,2020-01-26,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-03,algodao,159.0,4,200,130,True,6,6vbh,6vbh7,6vbh73
4,61,1,1,5,2020-01-27,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-08-11,algodao,197.0,5,200,130,True,6,6vbh,6vbh4,6vbh4m
4,1,3,1,18,2020-01-28,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2020-07-02,algodao,156.0,5,200,130,True,6,6vbh,6vbh0,6vbh0t
4,1,3,1,18,2020-01-29,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-02,algodao,155.0,5,200,130,True,6,6vbh,6vbh0,6vbh0t
4,61,1,1,20,2020-01-29,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-11,algodao,164.0,5,200,130,True,6,6vbh,6vbh6,6vbh6h
30,1,1,1,14,2020-01-30,milho,PLANTIO MILHO DISCO,2020-05-22,milho,113.0,5,160,80,True,6,6yrn,6yrns,6yrnsk
4,2,4,2,21,2020-01-30,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-23,algodao,175.0,5,200,130,True,6,6vb6,6vb6d,6vb6dj
4,61,1,1,16,2020-01-30,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-03,algodao,155.0,5,200,130,True,6,6vbh,6vbhe,6vbhe9
4,1,2,1,6,2020-01-30,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-31,algodao,183.0,5,200,130,True,6,6vbh,6vbh2,6vbh2r
4,61,1,1,12,2020-01-30,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-03,algodao,155.0,5,200,130,True,6,6vbh,6vbh7,6vbh7k
4,61,1,1,15,2020-01-30,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-03,algodao,155.0,5,200,130,True,6,6vbh,6vbhe,6vbheb
4,2,4,2,21,2020-01-30,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-23,algodao,175.0,5,200,130,True,6,6vb6,6vb6d,6vb6dj
4,2,4,2,19,2020-01-31,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-13,algodao,164.0,5,200,130,True,6,6vb6,6vb6d,6vb6dw
4,1,2,1,7,2020-01-31,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2020-08-02,algodao,184.0,5,200,130,True,6,6vbh,6vbh2,6vbh2p
4,2,4,2,20,2020-01-31,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-13,algodao,164.0,5,200,130,True,6,6vb6,6vb6d,6vb6dk
4,2,4,2,22,2020-01-31,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-19,algodao,170.0,5,200,130,True,6,6vb6,6vb6d,6vb6dn
4,61,1,1,11,2020-01-31,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-02,algodao,153.0,5,200,130,True,6,6vbh,6vbh7,6vbh7k
4,61,1,1,14,2020-01-31,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-08-07,algodao,189.0,5,200,130,True,6,6vbh,6vbh7,6vbh7q
4,1,2,1,8,2020-01-31,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-31,algodao,182.0,5,200,130,True,6,6vbh,6vbh8,6vbh82
4,1,2,1,9,2020-01-31,algodao,PLANTIO DE ALGODÃO BIOLOGICO SEM ADUBO,2020-08-02,algodao,184.0,5,200,130,True,6,6vbh,6vbh8,6vbh80
4,2,4,2,21,2020-02-01,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-23,algodao,173.0,5,200,130,True,6,6vb6,6vb6d,6vb6dj
4,61,1,1,11,2020-02-01,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-02,algodao,152.0,5,200,130,True,6,6vbh,6vbh7,6vbh7k
4,61,1,1,14,2020-02-01,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-08-07,algodao,188.0,5,200,130,True,6,6vbh,6vbh7,6vbh7q
4,61,1,1,12,2020-02-01,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-03,algodao,153.0,5,200,130,True,6,6vbh,6vbh7,6vbh7k
4,61,1,1,10,2020-02-01,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-07-09,algodao,159.0,5,200,130,True,6,6vbh,6vbh7,6vbh79
4,2,4,2,12,2020-02-01,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-05,algodao,155.0,5,200,130,True,6,6vb6,6vb69,6vb69f
4,1,2,1,8,2020-02-01,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-31,algodao,181.0,5,200,130,True,6,6vbh,6vbh8,6vbh82
4,1,2,1,7,2020-02-01,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-08-02,algodao,183.0,5,200,130,True,6,6vbh,6vbh2,6vbh2p
4,61,1,1,5,2020-02-01,algodao,PLANTIO DE ALGODÃO COM ADUBO,2020-08-11,algodao,192.0,5,200,130,True,6,6vbh,6vbh4,6vbh4m
4,1,2,1,6,2020-02-01,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-31,algodao,181.0,5,200,130,True,6,6vbh,6vbh2,6vbh2r
4,1,2,1,6,2020-02-01,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-31,algodao,181.0,5,200,130,True,6,6vbh,6vbh2,6vbh2r
4,1,2,1,5,2020-02-01,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-18,algodao,168.0,5,200,130,True,6,6vbh,6vbh2,6vbh2m
4,1,2,1,5,2020-02-01,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-18,algodao,168.0,5,200,130,True,6,6vbh,6vbh2,6vbh2m
4,1,2,1,7,2020-02-02,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-08-02,algodao,182.0,5,200,130,True,6,6vbh,6vbh2,6vbh2p
42,1,1,1102,76,2020-02-02,soja,PLANTIO DE SOJA,2020-04-29,soja,87.0,5,150,70,True,6,6yx8,6yx8p,6yx8pw
51,1,1,8,17,2020-02-02,soja,PLANTIO DE SOJA,2020-04-26,,84.0,5,150,70,True,6,6vzk,6vzk3,6vzk34
4,2,4,2,38,2020-02-02,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-13,milho,132.0,5,160,80,True,6,6vb6,6vb62,6vb62w
4,2,4,2,42,2020-02-03,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-17,milho,135.0,6,160,80,True,6,6vb4,6vb4r,6vb4ry
4,2,4,2,39,2020-02-03,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-26,milho,144.0,6,160,80,True,6,6vb6,6vb68,6vb680
4,1,2,1,14,2020-02-03,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-07,algodao,155.0,6,200,130,True,6,6tzu,6tzup,6tzupv
4,2,4,2,41,2020-02-04,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-24,milho,141.0,6,160,80,True,6,6vb6,6vb68,6vb680
4,2,4,2,40,2020-02-04,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-20,milho,137.0,6,160,80,True,6,6vb6,6vb62,6vb62n
4,2,4,2,20,2020-02-05,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-13,algodao,159.0,6,200,130,True,6,6vb6,6vb6d,6vb6dk
4,2,4,2,19,2020-02-05,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-13,algodao,159.0,6,200,130,True,6,6vb6,6vb6d,6vb6dw
4,2,4,2,27,2020-02-05,milho,PLANTIO DE MILHO SEM ADUBO,2020-07-01,milho,147.0,6,160,80,True,6,6vb6,6vb69,6vb695
4,1,3,1,6,2020-02-06,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-17,algodao,162.0,6,200,130,True,6,6vbh,6vbh2,6vbh2r
30,1,1,1,22,2020-02-06,milho,PLANTIO MILHO DISCO,2020-06-04,milho,119.0,6,160,80,True,6,6yrn,6yrne,6yrnet
4,1,3,1,5,2020-02-06,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-14,algodao,159.0,6,200,130,True,6,6vbh,6vbh2,6vbh2m
4,61,1,1,18,2020-02-06,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-25,milho,140.0,6,160,80,True,6,6vbh,6vbhd,6vbhd8
4,1,3,1,11,2020-02-06,algodao,PLANTIO DE ALGODÃO BIOLOGICO COM ADUBO,2020-07-03,algodao,148.0,6,200,130,True,6,6tzu,6tzur,6tzurf
4,61,1,1,19,2020-02-06,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-25,milho,140.0,6,160,80,True,6,6vbh,6vbh6,6vbh6t
4,1,3,1,14,2020-02-06,algodao,PLANTIO DE ALGODÃO SEM ADUBO,2020-07-03,algodao,148.0,6,200,130,True,6,6tzu,6tzup,6tzupv
4,1,2,1,12,2020-02-06,milho,PLANTIO DE MILHO COM ADUBO,2020-06-16,milho,131.0,6,160,80,True,6,6tzu,6tzup,6tzupz
4,61,1,1,17,2020-02-06,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-25,milho,140.0,6,160,80,True,6,6vbh,6vbh6,6vbh6z
4,61,1,1,21,2020-02-06,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-25,milho,140.0,6,160,80,True,6,6vbh,6vbh6,6vbh6n
4,1,2,1,12,2020-02-07,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-16,milho,130.0,6,160,80,True,6,6tzu,6tzup,6tzupz
4,2,4,2,4,2020-02-07,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-25,milho,139.0,6,160,80,True,6,6vb6,6vb69,6vb693
4,2,4,2,3,2020-02-07,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-24,milho,138.0,6,160,80,True,6,6vb6,6vb63,6vb63r
4,1,2,1,13,2020-02-07,milho,PLANTIO DE MILHO SEM ADUBO,2020-06-11,milho,125.0,6,160,80,True,6,6tzu,6tzup,6tzupz
4,1,2,1,13,2020-02-07,milho,PLANTIO DE MILHO COM ADUBO,2020-06-11,milho,125.0,6,160,80,True,6,6tzu,6tzup,6tzupz
4,1,2,1,25,2020-02-10,milho,PLANTIO DE MILHO SEM ADUBO,2020-07-05,milho,146.0,7,160,80,True,6,6tzu,6tzuq,6tzuq3
