cd_id,cd_cliente,cd_unidade,cd_id_talhao,cd_fazenda,cd_zona,cd_talhao,desc_operac,processo_macro,data_operacao,DAP,semana_ano,id_safra,geohash_macro,geohash_regional,geohash_sub_regional,geohash_local
573000323,323,1,5000323,5130,1,3,PULVERIZACAO DE HERBICIDA POS PLANTIO,herbicida,2025-01-08,69,2,7796,6,6udw,6udwk,6udwkc
28000323,323,1,5000323,5130,1,3,PULVERIZACAO DE HERBICIDA,herbicida,2025-01-14,75,3,7796,6,6udw,6udwk,6udwkc
30000323,323,1,5000323,5130,1,3,PULVERIZACAO DE INSETICIDA,inseticida,2025-01-23,84,4,7796,6,6udw,6udwk,6udwkc
29000323,323,1,5000323,5130,1,3,PULVERIZACAO DE FUNGICIDA,fungicida,2025-02-01,93,5,7796,6,6udw,6udwk,6udwkc
29000323,323,1,5000323,5130,1,3,PULVERIZACAO DE FUNGICIDA,fungicida,2025-02-14,106,7,7796,6,6udw,6udwk,6udwkc
32000323,323,1,5000323,5130,1,3,PULVERIZACAO DESSECACAO DE COLHEITA,herbicida,2025-02-28,120,9,7796,6,6udw,6udwk,6udwkc
12000323,323,1,6000323,5130,1,4,PLANTIO SOJA,plantio,2023-10-26,0,43,7797,6,6udw,6udwk,6udwkc
28000323,323,1,6000323,5130,1,4,PULVERIZACAO DE HERBICIDA,herbicida,2023-10-30,4,44,7797,6,6udw,6udwk,6udwkc
28000323,323,1,6000323,5130,1,4,PULVERIZACAO DE HERBICIDA,herbicida,2023-11-16,21,46,7797,6,6udw,6udwk,6udwkc
12000323,323,1,6000323,5130,1,4,PLANTIO SOJA,plantio,2023-11-23,28,47,7797,6,6udw,6udwk,6udwkc
28000323,323,1,6000323,5130,1,4,PULVERIZACAO DE HERBICIDA,herbicida,2023-11-25,30,47,7797,6,6udw,6udwk,6udwkc
28000323,323,1,6000323,5130,1,4,PULVERIZACAO DE HERBICIDA,herbicida,2023-12-06,41,49,7797,6,6udw,6udwk,6udwkc
29000323,323,1,6000323,5130,1,4,PULVERIZACAO DE FUNGICIDA,fungicida,2023-12-13,48,50,7797,6,6udw,6udwk,6udwkc
29000323,323,1,6000323,5130,1,4,PULVERIZACAO DE FUNGICIDA,fungicida,2023-12-29,64,52,7797,6,6udw,6udwk,6udwkc
28000323,323,1,6000323,5130,1,4,PULVERIZACAO DE HERBICIDA,herbicida,2024-01-03,69,1,7797,6,6udw,6udwk,6udwkc
28000323,323,1,6000323,5130,1,4,PULVERIZACAO DE HERBICIDA,herbicida,2024-01-10,76,2,7797,6,6udw,6udwk,6udwkc
29000323,323,1,6000323,5130,1,4,PULVERIZACAO DE FUNGICIDA,fungicida,2024-01-10,76,2,7797,6,6udw,6udwk,6udwkc
29000323,323,1,6000323,5130,1,4,PULVERIZACAO DE FUNGICIDA,fungicida,2024-01-16,82,3,7797,6,6udw,6udwk,6udwkc
30000323,323,1,6000323,5130,1,4,PULVERIZACAO DE INSETICIDA,inseticida,2024-01-28,94,4,7797,6,6udw,6udwk,6udwkc
29000323,323,1,6000323,5130,1,4,PULVERIZACAO DE FUNGICIDA,fungicida,2024-02-02,99,5,7797,6,6udw,6udwk,6udwkc
32000323,323,1,6000323,5130,1,4,PULVERIZACAO DESSECACAO DE COLHEITA,herbicida,2024-02-29,126,9,7797,6,6udw,6udwk,6udwkc
12000323,323,1,6000323,5130,1,4,PLANTIO SOJA,plantio,2023-11-23,0,47,7798,6,6udw,6udwk,6udwkc
28000323,323,1,6000323,5130,1,4,PULVERIZACAO DE HERBICIDA,herbicida,2023-11-25,2,47,7798,6,6udw,6udwk,6udwkc
28000323,323,1,6000323,5130,1,4,PULVERIZACAO DE HERBICIDA,herbicida,2023-12-06,13,49,7798,6,6udw,6udwk,6udwkc
29000323,323,1,6000323,5130,1,4,PULVERIZACAO DE FUNGICIDA,fungicida,2023-12-13,20,50,7798,6,6udw,6udwk,6udwkc
29000323,323,1,6000323,5130,1,4,PULVERIZACAO DE FUNGICIDA,fungicida,2023-12-29,36,52,7798,6,6udw,6udwk,6udwkc
28000323,323,1,6000323,5130,1,4,PULVERIZACAO DE HERBICIDA,herbicida,2024-01-03,41,1,7798,6,6udw,6udwk,6udwkc
28000323,323,1,6000323,5130,1,4,PULVERIZACAO DE HERBICIDA,herbicida,2024-01-10,48,2,7798,6,6udw,6udwk,6udwkc
29000323,323,1,6000323,5130,1,4,PULVERIZACAO DE FUNGICIDA,fungicida,2024-01-10,48,2,7798,6,6udw,6udwk,6udwkc
29000323,323,1,6000323,5130,1,4,PULVERIZACAO DE FUNGICIDA,fungicida,2024-01-16,54,3,7798,6,6udw,6udwk,6udwkc
30000323,323,1,6000323,5130,1,4,PULVERIZACAO DE INSETICIDA,inseticida,2024-01-28,66,4,7798,6,6udw,6udwk,6udwkc
29000323,323,1,6000323,5130,1,4,PULVERIZACAO DE FUNGICIDA,fungicida,2024-02-02,71,5,7798,6,6udw,6udwk,6udwkc
32000323,323,1,6000323,5130,1,4,PULVERIZACAO DESSECACAO DE COLHEITA,herbicida,2024-02-29,98,9,7798,6,6udw,6udwk,6udwkc
12000323,323,1,6000323,5130,1,4,PLANTIO SOJA,plantio,2024-10-31,0,44,7799,6,6udw,6udwk,6udwkc
28000323,323,1,6000323,5130,1,4,PULVERIZACAO DE HERBICIDA,herbicida,2024-10-31,0,44,7799,6,6udw,6udwk,6udwkc
573000323,323,1,6000323,5130,1,4,PULVERIZACAO DE HERBICIDA POS PLANTIO,herbicida,2024-11-13,13,46,7799,6,6udw,6udwk,6udwkc
29000323,323,1,6000323,5130,1,4,PULVERIZACAO DE FUNGICIDA,fungicida,2024-11-18,18,47,7799,6,6udw,6udwk,6udwkc
573000323,323,1,6000323,5130,1,4,PULVERIZACAO DE HERBICIDA POS PLANTIO,herbicida,2024-11-26,26,48,7799,6,6udw,6udwk,6udwkc
29000323,323,1,6000323,5130,1,4,PULVERIZACAO DE FUNGICIDA,fungicida,2024-12-05,35,49,7799,6,6udw,6udwk,6udwkc
573000323,323,1,6000323,5130,1,4,PULVERIZACAO DE HERBICIDA POS PLANTIO,herbicida,2024-12-11,41,50,7799,6,6udw,6udwk,6udwkc
29000323,323,1,6000323,5130,1,4,PULVERIZACAO DE FUNGICIDA,fungicida,2025-01-08,69,2,7799,6,6udw,6udwk,6udwkc
573000323,323,1,6000323,5130,1,4,PULVERIZACAO DE HERBICIDA POS PLANTIO,herbicida,2025-01-08,69,2,7799,6,6udw,6udwk,6udwkc
28000323,323,1,6000323,5130,1,4,PULVERIZACAO DE HERBICIDA,herbicida,2025-01-13,74,3,7799,6,6udw,6udwk,6udwkc
29000323,323,1,6000323,5130,1,4,PULVERIZACAO DE FUNGICIDA,fungicida,2025-01-23,84,4,7799,6,6udw,6udwk,6udwkc
30000323,323,1,6000323,5130,1,4,PULVERIZACAO DE INSETICIDA,inseticida,2025-01-23,84,4,7799,6,6udw,6udwk,6udwkc
29000323,323,1,6000323,5130,1,4,PULVERIZACAO DE FUNGICIDA,fungicida,2025-02-01,93,5,7799,6,6udw,6udwk,6udwkc
29000323,323,1,6000323,5130,1,4,PULVERIZACAO DE FUNGICIDA,fungicida,2025-02-14,106,7,7799,6,6udw,6udwk,6udwkc
32000323,323,1,6000323,5130,1,4,PULVERIZACAO DESSECACAO DE COLHEITA,herbicida,2025-02-28,120,9,7799,6,6udw,6udwk,6udwkc
12000323,323,1,7000323,5553,1,1,PLANTIO SOJA,plantio,2023-11-02,0,44,7801,6,6udw,6udwj,6udwj4
28000323,323,1,7000323,5553,1,1,PULVERIZACAO DE HERBICIDA,herbicida,2023-11-05,3,44,7801,6,6udw,6udwj,6udwj4
29000323,323,1,7000323,5553,1,1,PULVERIZACAO DE FUNGICIDA,fungicida,2023-11-16,14,46,7801,6,6udw,6udwj,6udwj4
29000323,323,1,7000323,5553,1,1,PULVERIZACAO DE FUNGICIDA,fungicida,2023-11-27,25,48,7801,6,6udw,6udwj,6udwj4
28000323,323,1,7000323,5553,1,1,PULVERIZACAO DE HERBICIDA,herbicida,2023-12-01,29,48,7801,6,6udw,6udwj,6udwj4
29000323,323,1,7000323,5553,1,1,PULVERIZACAO DE FUNGICIDA,fungicida,2023-12-15,43,50,7801,6,6udw,6udwj,6udwj4
28000323,323,1,7000323,5553,1,1,PULVERIZACAO DE HERBICIDA,herbicida,2023-12-19,47,51,7801,6,6udw,6udwj,6udwj4
29000323,323,1,7000323,5553,1,1,PULVERIZACAO DE FUNGICIDA,fungicida,2023-12-29,57,52,7801,6,6udw,6udwj,6udwj4
28000323,323,1,7000323,5553,1,1,PULVERIZACAO DE HERBICIDA,herbicida,2024-01-03,62,1,7801,6,6udw,6udwj,6udwj4
29000323,323,1,7000323,5553,1,1,PULVERIZACAO DE FUNGICIDA,fungicida,2024-01-18,77,3,7801,6,6udw,6udwj,6udwj4
30000323,323,1,7000323,5553,1,1,PULVERIZACAO DE INSETICIDA,inseticida,2024-01-27,86,4,7801,6,6udw,6udwj,6udwj4
29000323,323,1,7000323,5553,1,1,PULVERIZACAO DE FUNGICIDA,fungicida,2024-02-03,93,5,7801,6,6udw,6udwj,6udwj4
30000323,323,1,7000323,5553,1,1,PULVERIZACAO DE INSETICIDA,inseticida,2024-02-10,100,6,7801,6,6udw,6udwj,6udwj4
32000323,323,1,7000323,5553,1,1,PULVERIZACAO DESSECACAO DE COLHEITA,herbicida,2024-02-21,111,8,7801,6,6udw,6udwj,6udwj4
549000323,323,1,7000323,5553,1,1,PULVERIZACAO DE HERBICIDA PRE PLANTIO,herbicida,2024-02-21,111,8,7801,6,6udw,6udwj,6udwj4
12000323,323,1,7000323,5553,1,1,PLANTIO SOJA,plantio,2024-10-15,0,42,7802,6,6udw,6udwj,6udwj4
549000323,323,1,7000323,5553,1,1,PULVERIZACAO DE HERBICIDA PRE PLANTIO,herbicida,2024-10-15,0,42,7802,6,6udw,6udwj,6udwj4
573000323,323,1,7000323,5553,1,1,PULVERIZACAO DE HERBICIDA POS PLANTIO,herbicida,2024-10-31,16,44,7802,6,6udw,6udwj,6udwj4
549000323,323,1,7000323,5553,1,1,PULVERIZACAO DE HERBICIDA PRE PLANTIO,herbicida,2024-11-09,25,45,7802,6,6udw,6udwj,6udwj4
29000323,323,1,7000323,5553,1,1,PULVERIZACAO DE FUNGICIDA,fungicida,2024-11-14,30,46,7802,6,6udw,6udwj,6udwj4
573000323,323,1,7000323,5553,1,1,PULVERIZACAO DE HERBICIDA POS PLANTIO,herbicida,2024-11-21,37,47,7802,6,6udw,6udwj,6udwj4
29000323,323,1,7000323,5553,1,1,PULVERIZACAO DE FUNGICIDA,fungicida,2024-11-30,46,48,7802,6,6udw,6udwj,6udwj4
573000323,323,1,7000323,5553,1,1,PULVERIZACAO DE HERBICIDA POS PLANTIO,herbicida,2024-12-14,60,50,7802,6,6udw,6udwj,6udwj4
29000323,323,1,7000323,5553,1,1,PULVERIZACAO DE FUNGICIDA,fungicida,2024-12-18,64,51,7802,6,6udw,6udwj,6udwj4
29000323,323,1,7000323,5553,1,1,PULVERIZACAO DE FUNGICIDA,fungicida,2025-01-03,80,1,7802,6,6udw,6udwj,6udwj4
30000323,323,1,7000323,5553,1,1,PULVERIZACAO DE INSETICIDA,inseticida,2025-01-09,86,2,7802,6,6udw,6udwj,6udwj4
28000323,323,1,7000323,5553,1,1,PULVERIZACAO DE HERBICIDA,herbicida,2025-01-13,90,3,7802,6,6udw,6udwj,6udwj4
30000323,323,1,7000323,5553,1,1,PULVERIZACAO DE INSETICIDA,inseticida,2025-01-24,101,4,7802,6,6udw,6udwj,6udwj4
32000323,323,1,7000323,5553,1,1,PULVERIZACAO DESSECACAO DE COLHEITA,herbicida,2025-01-29,106,5,7802,6,6udw,6udwj,6udwj4
32000323,323,1,7000323,5553,1,1,PULVERIZACAO DESSECACAO DE COLHEITA,herbicida,2025-02-06,114,6,7802,6,6udw,6udwj,6udwj4
28000323,323,1,7000323,5553,1,1,PULVERIZACAO DE HERBICIDA,herbicida,2025-02-08,116,6,7802,6,6udw,6udwj,6udwj4
12000323,323,1,7000323,5553,1,1,PLANTIO SOJA,plantio,2025-10-09,0,41,7803,6,6udw,6udwj,6udwj4
28000323,323,1,7000323,5553,1,1,PULVERIZACAO DE HERBICIDA,herbicida,2025-10-13,4,42,7803,6,6udw,6udwj,6udwj4
30000323,323,1,7000323,5553,1,1,PULVERIZACAO DE INSETICIDA,inseticida,2025-10-30,21,44,7803,6,6udw,6udwj,6udwj4
29000323,323,1,7000323,5553,1,1,PULVERIZACAO DE FUNGICIDA,fungicida,2025-11-13,35,46,7803,6,6udw,6udwj,6udwj4
28000323,323,1,7000323,5553,1,1,PULVERIZACAO DE HERBICIDA,herbicida,2025-11-19,41,47,7803,6,6udw,6udwj,6udwj4
573000323,323,1,7000323,5553,1,1,PULVERIZACAO DE HERBICIDA POS PLANTIO,herbicida,2025-11-19,41,47,7803,6,6udw,6udwj,6udwj4
29000323,323,1,7000323,5553,1,1,PULVERIZACAO DE FUNGICIDA,fungicida,2025-11-22,44,47,7803,6,6udw,6udwj,6udwj4
30000323,323,1,7000323,5553,1,1,PULVERIZACAO DE INSETICIDA,inseticida,2025-11-29,51,48,7803,6,6udw,6udwj,6udwj4
29000323,323,1,7000323,5553,1,1,PULVERIZACAO DE FUNGICIDA,fungicida,2025-12-02,54,49,7803,6,6udw,6udwj,6udwj4
28000323,323,1,7000323,5553,1,1,PULVERIZACAO DE HERBICIDA,herbicida,2025-12-05,57,49,7803,6,6udw,6udwj,6udwj4
30000323,323,1,7000323,5553,1,1,PULVERIZACAO DE INSETICIDA,inseticida,2025-12-17,69,51,7803,6,6udw,6udwj,6udwj4
29000323,323,1,7000323,5553,1,1,PULVERIZACAO DE FUNGICIDA,fungicida,2025-12-27,79,52,7803,6,6udw,6udwj,6udwj4
28000323,323,1,7000323,5553,1,1,PULVERIZACAO DE HERBICIDA,herbicida,2025-12-30,82,1,7803,6,6udw,6udwj,6udwj4
29000323,323,1,7000323,5553,1,1,PULVERIZACAO DE FUNGICIDA,fungicida,2026-01-12,95,3,7803,6,6udw,6udwj,6udwj4
30000323,323,1,7000323,5553,1,1,PULVERIZACAO DE INSETICIDA,inseticida,2026-01-31,114,5,7803,6,6udw,6udwj,6udwj4
32000323,323,1,7000323,5553,1,1,PULVERIZACAO DESSECACAO DE COLHEITA,herbicida,2026-02-09,123,7,7803,6,6udw,6udwj,6udwj4
12000323,323,1,8000323,5553,1,2,PLANTIO SOJA,plantio,2023-10-05,0,40,7804,6,6udw,6udwh,6udwhu
28000323,323,1,8000323,5553,1,2,PULVERIZACAO DE HERBICIDA,herbicida,2023-10-10,5,41,7804,6,6udw,6udwh,6udwhu
28000323,323,1,8000323,5553,1,2,PULVERIZACAO DE HERBICIDA,herbicida,2023-11-03,29,44,7804,6,6udw,6udwh,6udwhu
29000323,323,1,8000323,5553,1,2,PULVERIZACAO DE FUNGICIDA,fungicida,2023-11-16,42,46,7804,6,6udw,6udwh,6udwhu
29000323,323,1,8000323,5553,1,2,PULVERIZACAO DE FUNGICIDA,fungicida,2023-11-27,53,48,7804,6,6udw,6udwh,6udwhu
28000323,323,1,8000323,5553,1,2,PULVERIZACAO DE HERBICIDA,herbicida,2023-12-07,63,49,7804,6,6udw,6udwh,6udwhu
29000323,323,1,8000323,5553,1,2,PULVERIZACAO DE FUNGICIDA,fungicida,2023-12-07,63,49,7804,6,6udw,6udwh,6udwhu
29000323,323,1,8000323,5553,1,2,PULVERIZACAO DE FUNGICIDA,fungicida,2023-12-19,75,51,7804,6,6udw,6udwh,6udwhu
29000323,323,1,8000323,5553,1,2,PULVERIZACAO DE FUNGICIDA,fungicida,2024-01-04,91,1,7804,6,6udw,6udwh,6udwhu
29000323,323,1,8000323,5553,1,2,PULVERIZACAO DE FUNGICIDA,fungicida,2024-01-15,102,3,7804,6,6udw,6udwh,6udwhu
32000323,323,1,8000323,5553,1,2,PULVERIZACAO DESSECACAO DE COLHEITA,herbicida,2024-01-27,114,4,7804,6,6udw,6udwh,6udwhu
12000323,323,1,8000323,5553,1,2,PLANTIO SOJA,plantio,2024-10-16,0,42,7805,6,6udw,6udwh,6udwhu
573000323,323,1,8000323,5553,1,2,PULVERIZACAO DE HERBICIDA POS PLANTIO,herbicida,2024-10-24,8,43,7805,6,6udw,6udwh,6udwhu
573000323,323,1,8000323,5553,1,2,PULVERIZACAO DE HERBICIDA POS PLANTIO,herbicida,2024-10-31,15,44,7805,6,6udw,6udwh,6udwhu
549000323,323,1,8000323,5553,1,2,PULVERIZACAO DE HERBICIDA PRE PLANTIO,herbicida,2024-11-09,24,45,7805,6,6udw,6udwh,6udwhu
28000323,323,1,8000323,5553,1,2,PULVERIZACAO DE HERBICIDA,herbicida,2024-11-12,27,46,7805,6,6udw,6udwh,6udwhu
29000323,323,1,8000323,5553,1,2,PULVERIZACAO DE FUNGICIDA,fungicida,2024-11-14,29,46,7805,6,6udw,6udwh,6udwhu
29000323,323,1,8000323,5553,1,2,PULVERIZACAO DE FUNGICIDA,fungicida,2024-11-26,41,48,7805,6,6udw,6udwh,6udwhu
29000323,323,1,8000323,5553,1,2,PULVERIZACAO DE FUNGICIDA,fungicida,2024-12-18,63,51,7805,6,6udw,6udwh,6udwhu
29000323,323,1,8000323,5553,1,2,PULVERIZACAO DE FUNGICIDA,fungicida,2025-01-03,79,1,7805,6,6udw,6udwh,6udwhu
28000323,323,1,8000323,5553,1,2,PULVERIZACAO DE HERBICIDA,herbicida,2025-01-14,90,3,7805,6,6udw,6udwh,6udwhu
29000323,323,1,8000323,5553,1,2,PULVERIZACAO DE FUNGICIDA,fungicida,2025-01-21,97,4,7805,6,6udw,6udwh,6udwhu
30000323,323,1,8000323,5553,1,2,PULVERIZACAO DE INSETICIDA,inseticida,2025-01-24,100,4,7805,6,6udw,6udwh,6udwhu
28000323,323,1,8000323,5553,1,2,PULVERIZACAO DE HERBICIDA,herbicida,2025-02-09,116,6,7805,6,6udw,6udwh,6udwhu
32000323,323,1,8000323,5553,1,2,PULVERIZACAO DESSECACAO DE COLHEITA,herbicida,2025-02-09,116,6,7805,6,6udw,6udwh,6udwhu
12000323,323,1,8000323,5553,1,2,PLANTIO SOJA,plantio,2025-10-18,0,42,7806,6,6udw,6udwh,6udwhu
28000323,323,1,8000323,5553,1,2,PULVERIZACAO DE HERBICIDA,herbicida,2025-10-31,13,44,7806,6,6udw,6udwh,6udwhu
30000323,323,1,8000323,5553,1,2,PULVERIZACAO DE INSETICIDA,inseticida,2025-11-08,21,45,7806,6,6udw,6udwh,6udwhu
28000323,323,1,8000323,5553,1,2,PULVERIZACAO DE HERBICIDA,herbicida,2025-11-19,32,47,7806,6,6udw,6udwh,6udwhu
29000323,323,1,8000323,5553,1,2,PULVERIZACAO DE FUNGICIDA,fungicida,2025-11-19,32,47,7806,6,6udw,6udwh,6udwhu
28000323,323,1,8000323,5553,1,2,PULVERIZACAO DE HERBICIDA,herbicida,2025-12-05,48,49,7806,6,6udw,6udwh,6udwhu
30000323,323,1,8000323,5553,1,2,PULVERIZACAO DE INSETICIDA,inseticida,2025-12-14,57,50,7806,6,6udw,6udwh,6udwhu
29000323,323,1,8000323,5553,1,2,PULVERIZACAO DE FUNGICIDA,fungicida,2025-12-27,70,52,7806,6,6udw,6udwh,6udwhu
29000323,323,1,8000323,5553,1,2,PULVERIZACAO DE FUNGICIDA,fungicida,2026-01-06,80,2,7806,6,6udw,6udwh,6udwhu
573000323,323,1,8000323,5553,1,2,PULVERIZACAO DE HERBICIDA POS PLANTIO,herbicida,2026-01-06,80,2,7806,6,6udw,6udwh,6udwhu
29000323,323,1,8000323,5553,1,2,PULVERIZACAO DE FUNGICIDA,fungicida,2026-01-12,86,3,7806,6,6udw,6udwh,6udwhu
30000323,323,1,8000323,5553,1,2,PULVERIZACAO DE INSETICIDA,inseticida,2026-01-26,100,5,7806,6,6udw,6udwh,6udwhu
30000323,323,1,8000323,5553,1,2,PULVERIZACAO DE INSETICIDA,inseticida,2026-02-03,108,6,7806,6,6udw,6udwh,6udwhu
30000323,323,1,8000323,5553,1,2,PULVERIZACAO DE INSETICIDA,inseticida,2026-02-19,124,8,7806,6,6udw,6udwh,6udwhu
12000323,323,1,9000323,5553,1,3,PLANTIO SOJA,plantio,2023-10-05,0,40,7807,6,6udw,6udwh,6udwhs
28000323,323,1,9000323,5553,1,3,PULVERIZACAO DE HERBICIDA,herbicida,2023-10-10,5,41,7807,6,6udw,6udwh,6udwhs
28000323,323,1,9000323,5553,1,3,PULVERIZACAO DE HERBICIDA,herbicida,2023-11-03,29,44,7807,6,6udw,6udwh,6udwhs
29000323,323,1,9000323,5553,1,3,PULVERIZACAO DE FUNGICIDA,fungicida,2023-11-16,42,46,7807,6,6udw,6udwh,6udwhs
28000323,323,1,9000323,5553,1,3,PULVERIZACAO DE HERBICIDA,herbicida,2023-11-24,50,47,7807,6,6udw,6udwh,6udwhs
29000323,323,1,9000323,5553,1,3,PULVERIZACAO DE FUNGICIDA,fungicida,2023-11-27,53,48,7807,6,6udw,6udwh,6udwhs
28000323,323,1,9000323,5553,1,3,PULVERIZACAO DE HERBICIDA,herbicida,2023-12-07,63,49,7807,6,6udw,6udwh,6udwhs
29000323,323,1,9000323,5553,1,3,PULVERIZACAO DE FUNGICIDA,fungicida,2023-12-07,63,49,7807,6,6udw,6udwh,6udwhs
29000323,323,1,9000323,5553,1,3,PULVERIZACAO DE FUNGICIDA,fungicida,2023-12-15,71,50,7807,6,6udw,6udwh,6udwhs
29000323,323,1,9000323,5553,1,3,PULVERIZACAO DE FUNGICIDA,fungicida,2023-12-27,83,52,7807,6,6udw,6udwh,6udwhs
28000323,323,1,9000323,5553,1,3,PULVERIZACAO DE HERBICIDA,herbicida,2024-01-03,90,1,7807,6,6udw,6udwh,6udwhs
29000323,323,1,9000323,5553,1,3,PULVERIZACAO DE FUNGICIDA,fungicida,2024-01-04,91,1,7807,6,6udw,6udwh,6udwhs
29000323,323,1,9000323,5553,1,3,PULVERIZACAO DE FUNGICIDA,fungicida,2024-01-09,96,2,7807,6,6udw,6udwh,6udwhs
28000323,323,1,9000323,5553,1,3,PULVERIZACAO DE HERBICIDA,herbicida,2024-01-13,100,2,7807,6,6udw,6udwh,6udwhs
32000323,323,1,9000323,5553,1,3,PULVERIZACAO DESSECACAO DE COLHEITA,herbicida,2024-01-16,103,3,7807,6,6udw,6udwh,6udwhs
29000323,323,1,9000323,5553,1,3,PULVERIZACAO DE FUNGICIDA,fungicida,2024-01-19,106,3,7807,6,6udw,6udwh,6udwhs
32000323,323,1,9000323,5553,1,3,PULVERIZACAO DESSECACAO DE COLHEITA,herbicida,2024-01-26,113,4,7807,6,6udw,6udwh,6udwhs
30000323,323,1,9000323,5553,1,3,PULVERIZACAO DE INSETICIDA,inseticida,2024-01-29,116,5,7807,6,6udw,6udwh,6udwhs
32000323,323,1,9000323,5553,1,3,PULVERIZACAO DESSECACAO DE COLHEITA,herbicida,2024-02-01,119,5,7807,6,6udw,6udwh,6udwhs
12000323,323,1,9000323,5553,1,3,PLANTIO SOJA,plantio,2024-10-16,0,42,7808,6,6udw,6udwh,6udwhs
549000323,323,1,9000323,5553,1,3,PULVERIZACAO DE HERBICIDA PRE PLANTIO,herbicida,2024-11-09,24,45,7808,6,6udw,6udwh,6udwhs
28000323,323,1,9000323,5553,1,3,PULVERIZACAO DE HERBICIDA,herbicida,2024-11-12,27,46,7808,6,6udw,6udwh,6udwhs
573000323,323,1,9000323,5553,1,3,PULVERIZACAO DE HERBICIDA POS PLANTIO,herbicida,2024-11-12,27,46,7808,6,6udw,6udwh,6udwhs
29000323,323,1,9000323,5553,1,3,PULVERIZACAO DE FUNGICIDA,fungicida,2024-11-14,29,46,7808,6,6udw,6udwh,6udwhs
29000323,323,1,9000323,5553,1,3,PULVERIZACAO DE FUNGICIDA,fungicida,2024-11-23,38,47,7808,6,6udw,6udwh,6udwhs
29000323,323,1,9000323,5553,1,3,PULVERIZACAO DE FUNGICIDA,fungicida,2024-12-18,63,51,7808,6,6udw,6udwh,6udwhs
29000323,323,1,9000323,5553,1,3,PULVERIZACAO DE FUNGICIDA,fungicida,2025-01-03,79,1,7808,6,6udw,6udwh,6udwhs
30000323,323,1,9000323,5553,1,3,PULVERIZACAO DE INSETICIDA,inseticida,2025-01-09,85,2,7808,6,6udw,6udwh,6udwhs
30000323,323,1,9000323,5553,1,3,PULVERIZACAO DE INSETICIDA,inseticida,2025-01-24,100,4,7808,6,6udw,6udwh,6udwhs
28000323,323,1,9000323,5553,1,3,PULVERIZACAO DE HERBICIDA,herbicida,2025-02-09,116,6,7808,6,6udw,6udwh,6udwhs
32000323,323,1,9000323,5553,1,3,PULVERIZACAO DESSECACAO DE COLHEITA,herbicida,2025-02-09,116,6,7808,6,6udw,6udwh,6udwhs
28000323,323,1,9000323,5553,1,3,PULVERIZACAO DE HERBICIDA,herbicida,2025-02-16,123,7,7808,6,6udw,6udwh,6udwhs
12000323,323,1,9000323,5553,1,3,PLANTIO SOJA,plantio,2025-10-20,0,43,7809,6,6udw,6udwh,6udwhs
28000323,323,1,9000323,5553,1,3,PULVERIZACAO DE HERBICIDA,herbicida,2025-10-31,11,44,7809,6,6udw,6udwh,6udwhs
30000323,323,1,9000323,5553,1,3,PULVERIZACAO DE INSETICIDA,inseticida,2025-11-08,19,45,7809,6,6udw,6udwh,6udwhs
28000323,323,1,9000323,5553,1,3,PULVERIZACAO DE HERBICIDA,herbicida,2025-11-19,30,47,7809,6,6udw,6udwh,6udwhs
29000323,323,1,9000323,5553,1,3,PULVERIZACAO DE FUNGICIDA,fungicida,2025-11-19,30,47,7809,6,6udw,6udwh,6udwhs
30000323,323,1,9000323,5553,1,3,PULVERIZACAO DE INSETICIDA,inseticida,2025-12-14,55,50,7809,6,6udw,6udwh,6udwhs
29000323,323,1,9000323,5553,1,3,PULVERIZACAO DE FUNGICIDA,fungicida,2025-12-27,68,52,7809,6,6udw,6udwh,6udwhs
573000323,323,1,9000323,5553,1,3,PULVERIZACAO DE HERBICIDA POS PLANTIO,herbicida,2026-01-06,78,2,7809,6,6udw,6udwh,6udwhs
29000323,323,1,9000323,5553,1,3,PULVERIZACAO DE FUNGICIDA,fungicida,2026-01-12,84,3,7809,6,6udw,6udwh,6udwhs
30000323,323,1,9000323,5553,1,3,PULVERIZACAO DE INSETICIDA,inseticida,2026-01-26,98,5,7809,6,6udw,6udwh,6udwhs
30000323,323,1,9000323,5553,1,3,PULVERIZACAO DE INSETICIDA,inseticida,2026-02-20,123,8,7809,6,6udw,6udwh,6udwhs
32000323,323,1,9000323,5553,1,3,PULVERIZACAO DESSECACAO DE COLHEITA,herbicida,2026-02-28,131,9,7809,6,6udw,6udwh,6udwhs
12000323,323,1,10000323,5553,1,4,PLANTIO SOJA,plantio,2024-10-13,0,41,7811,6,6udw,6udwj,6udwjn
28000323,323,1,10000323,5553,1,4,PULVERIZACAO DE HERBICIDA,herbicida,2024-10-13,0,41,7811,6,6udw,6udwj,6udwjn
573000323,323,1,10000323,5553,1,4,PULVERIZACAO DE HERBICIDA POS PLANTIO,herbicida,2024-10-24,11,43,7811,6,6udw,6udwj,6udwjn
573000323,323,1,10000323,5553,1,4,PULVERIZACAO DE HERBICIDA POS PLANTIO,herbicida,2024-10-28,15,44,7811,6,6udw,6udwj,6udwjn
573000323,323,1,10000323,5553,1,4,PULVERIZACAO DE HERBICIDA POS PLANTIO,herbicida,2024-11-04,22,45,7811,6,6udw,6udwj,6udwjn
29000323,323,1,10000323,5553,1,4,PULVERIZACAO DE FUNGICIDA,fungicida,2024-11-12,30,46,7811,6,6udw,6udwj,6udwjn
